# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+02
# lRef          : 1.00000000e+00
# Aref          : 2.50000000e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1140            	-1.62095904e-02	3.97752924e-01	-4.13962514e-01	6.49372350e-01	8.21549198e-01	-1.72176848e-01	4.96863023e-01	4.05857719e-01	1.01309940e-02	-2.07129844e-22	1.01309940e-02	-1.01309940e-02
1150            	-1.64226686e-02	3.96660237e-01	-4.13082905e-01	6.47794514e-01	8.19567090e-01	-1.71772576e-01	4.95669833e-01	4.04871571e-01	1.02641679e-02	-1.84805909e-22	1.02641679e-02	-1.02641679e-02
1160            	-1.66055193e-02	4.00264396e-01	-4.16869915e-01	6.53707449e-01	8.26628810e-01	-1.72921361e-01	4.99775085e-01	4.08567155e-01	1.03784495e-02	-1.93407032e-22	1.03784495e-02	-1.03784495e-02
1170            	-1.67552172e-02	3.99843525e-01	-4.16598742e-01	6.53153814e-01	8.25900545e-01	-1.72746732e-01	4.99323638e-01	4.08221134e-01	1.04720108e-02	-2.12538246e-22	1.04720108e-02	-1.04720108e-02
1180            	-1.72349209e-02	4.00294852e-01	-4.17529772e-01	6.54259699e-01	8.26958247e-01	-1.72698548e-01	4.99828397e-01	4.08912312e-01	1.07718256e-02	-1.84899067e-22	1.07718256e-02	-1.07718256e-02
1190            	-1.70175425e-02	4.02811705e-01	-4.19829248e-01	6.58112762e-01	8.31548638e-01	-1.73435876e-01	5.02492257e-01	4.11320477e-01	1.06359641e-02	-1.83256000e-22	1.06359641e-02	-1.06359641e-02
1200            	-1.69907146e-02	4.01419607e-01	-4.18410322e-01	6.55863944e-01	8.28572860e-01	-1.72708916e-01	5.00640888e-01	4.09914965e-01	1.06191966e-02	-1.84693994e-22	1.06191966e-02	-1.06191966e-02
1210            	-1.73434525e-02	4.02997626e-01	-4.20341079e-01	6.58670964e-01	8.31730090e-01	-1.73059125e-01	5.02394608e-01	4.11669353e-01	1.08396578e-02	-1.87526780e-22	1.08396578e-02	-1.08396578e-02
1220            	-1.72916458e-02	4.05214788e-01	-4.22506434e-01	6.62176978e-01	8.36194809e-01	-1.74017831e-01	5.05106320e-01	4.13860611e-01	1.08072786e-02	-1.84669266e-22	1.08072786e-02	-1.08072786e-02
1230            	-1.72460179e-02	4.05146808e-01	-4.22392826e-01	6.62031707e-01	8.35798292e-01	-1.73766585e-01	5.04782438e-01	4.13769817e-01	1.07787612e-02	-1.84855377e-22	1.07787612e-02	-1.07787612e-02
1240            	-1.77131957e-02	4.06039072e-01	-4.23752268e-01	6.63833072e-01	8.37770834e-01	-1.73937761e-01	5.05854298e-01	4.14895670e-01	1.10707473e-02	-1.83401662e-22	1.10707473e-02	-1.10707473e-02
1250            	-1.76609311e-02	4.06024786e-01	-4.23685717e-01	6.63768402e-01	8.37720604e-01	-1.73952203e-01	5.05836404e-01	4.14855251e-01	1.10380819e-02	-1.75280226e-22	1.10380819e-02	-1.10380819e-02
1260            	-1.74677950e-02	4.07597255e-01	-4.25065050e-01	6.66129844e-01	8.40365561e-01	-1.74235716e-01	5.07300639e-01	4.16331153e-01	1.09173718e-02	-1.71077247e-22	1.09173718e-02	-1.09173718e-02
1270            	-1.77623203e-02	4.07873211e-01	-4.25635532e-01	6.66806994e-01	8.41190840e-01	-1.74383845e-01	5.07787343e-01	4.16754372e-01	1.11014502e-02	-1.68002241e-22	1.11014502e-02	-1.11014502e-02
1280            	-1.77386893e-02	4.08332891e-01	-4.26071580e-01	6.67523577e-01	8.41765150e-01	-1.74241574e-01	5.08003362e-01	4.17202235e-01	1.10866808e-02	-1.67124941e-22	1.10866808e-02	-1.10866808e-02
1290            	-1.78908088e-02	4.07972021e-01	-4.25862830e-01	6.67067881e-01	8.41011910e-01	-1.73944030e-01	5.07477970e-01	4.16917425e-01	1.11817555e-02	-1.54423755e-22	1.11817555e-02	-1.11817555e-02
1300            	-1.79412320e-02	4.09297241e-01	-4.27238473e-01	6.69228571e-01	8.43585298e-01	-1.74356727e-01	5.08971013e-01	4.18267857e-01	1.12132700e-02	-1.76726157e-22	1.12132700e-02	-1.12132700e-02
1310            	-1.81862501e-02	4.10130057e-01	-4.28316307e-01	6.70757091e-01	8.45452054e-01	-1.74694963e-01	5.10073509e-01	4.19223182e-01	1.13664063e-02	-1.53401969e-22	1.13664063e-02	-1.13664063e-02
1320            	-1.78552102e-02	4.10265505e-01	-4.28120715e-01	6.70708976e-01	8.44980399e-01	-1.74271424e-01	5.09625911e-01	4.19193110e-01	1.11595064e-02	-1.64008800e-22	1.11595064e-02	-1.11595064e-02
1330            	-1.83175756e-02	4.11760667e-01	-4.30078242e-01	6.73471127e-01	8.48702932e-01	-1.75231805e-01	5.11967369e-01	4.20919454e-01	1.14484847e-02	-1.63825901e-22	1.14484847e-02	-1.14484847e-02
1340            	-1.82815474e-02	4.11470142e-01	-4.29751690e-01	6.72977466e-01	8.47866831e-01	-1.74889366e-01	5.11378099e-01	4.20610916e-01	1.14259671e-02	-1.45386492e-22	1.14259671e-02	-1.14259671e-02
1350            	-1.81895679e-02	4.11646739e-01	-4.29836307e-01	6.73186437e-01	8.48008166e-01	-1.74821729e-01	5.11414948e-01	4.20741523e-01	1.13684799e-02	-1.63722606e-22	1.13684799e-02	-1.13684799e-02
1360            	-1.81942093e-02	4.11899822e-01	-4.30094032e-01	6.73595083e-01	8.48256032e-01	-1.74660948e-01	5.11458490e-01	4.20996927e-01	1.13713808e-02	-1.45110655e-22	1.13713808e-02	-1.13713808e-02
1370            	-1.84833975e-02	4.12421015e-01	-4.30904413e-01	6.74660342e-01	8.49536616e-01	-1.74876274e-01	5.12206445e-01	4.21662714e-01	1.15521234e-02	-1.40201551e-22	1.15521234e-02	-1.15521234e-02
1380            	-1.84828997e-02	4.12445785e-01	-4.30928685e-01	6.74699576e-01	8.49860082e-01	-1.75160507e-01	5.12510295e-01	4.21687235e-01	1.15518123e-02	-1.54433218e-22	1.15518123e-02	-1.15518123e-02
1390            	-1.83288002e-02	4.12583002e-01	-4.30911802e-01	6.74795844e-01	8.49564810e-01	-1.74768967e-01	5.12166889e-01	4.21747402e-01	1.14555001e-02	-1.51732371e-22	1.14555001e-02	-1.14555001e-02
1400            	-1.85704993e-02	4.13661392e-01	-4.32231891e-01	6.76714626e-01	8.52291734e-01	-1.75577108e-01	5.13934421e-01	4.22946641e-01	1.16065621e-02	-1.62397625e-22	1.16065621e-02	-1.16065621e-02
1410            	-1.84499011e-02	4.13424857e-01	-4.31874758e-01	6.76239692e-01	8.51425069e-01	-1.75185376e-01	5.13305222e-01	4.22649808e-01	1.15311882e-02	-1.55797475e-22	1.15311882e-02	-1.15311882e-02
1420            	-1.88371841e-02	4.14494080e-01	-4.33331264e-01	6.78260276e-01	8.54141284e-01	-1.75881008e-01	5.15011146e-01	4.23912672e-01	1.17732400e-02	-1.46379927e-22	1.17732400e-02	-1.17732400e-02
1430            	-1.84878755e-02	4.14784659e-01	-4.33272534e-01	6.78445754e-01	8.54340671e-01	-1.75894916e-01	5.15117793e-01	4.24028596e-01	1.15549222e-02	-1.54505652e-22	1.15549222e-02	-1.15549222e-02
1440            	-1.89430178e-02	4.14482168e-01	-4.33425186e-01	6.78325884e-01	8.54246219e-01	-1.75920335e-01	5.15083277e-01	4.23953677e-01	1.18393861e-02	-1.53204260e-22	1.18393861e-02	-1.18393861e-02
1450            	-1.88173567e-02	4.15148471e-01	-4.33965827e-01	6.79291439e-01	8.55366976e-01	-1.76075538e-01	5.15721257e-01	4.24557149e-01	1.17608479e-02	-1.56852871e-22	1.17608479e-02	-1.17608479e-02
1460            	-1.92602399e-02	4.14753870e-01	-4.34014110e-01	6.79014384e-01	8.55280648e-01	-1.76266264e-01	5.15773456e-01	4.24383990e-01	1.20376500e-02	-1.42569621e-22	1.20376500e-02	-1.20376500e-02
1470            	-1.88550426e-02	4.15138456e-01	-4.33993498e-01	6.79305563e-01	8.55367380e-01	-1.76061817e-01	5.15714599e-01	4.24565977e-01	1.17844016e-02	-1.37821393e-22	1.17844016e-02	-1.17844016e-02
1480            	-1.91188139e-02	4.15022171e-01	-4.34140985e-01	6.79330524e-01	8.55580744e-01	-1.76250220e-01	5.15915482e-01	4.24581578e-01	1.19492587e-02	-1.53208462e-22	1.19492587e-02	-1.19492587e-02
1490            	-1.89468376e-02	4.13876107e-01	-4.32822945e-01	6.77359242e-01	8.52914082e-01	-1.75554840e-01	5.14234461e-01	4.23349526e-01	1.18417735e-02	-1.37544493e-22	1.18417735e-02	-1.18417735e-02
1500            	-1.90357967e-02	4.15268114e-01	-4.34303910e-01	6.79657619e-01	8.55882777e-01	-1.76225158e-01	5.16053968e-01	4.24786012e-01	1.18973729e-02	-1.27089478e-22	1.18973729e-02	-1.18973729e-02
1510            	-1.90374913e-02	4.15162306e-01	-4.34199797e-01	6.79489682e-01	8.55596891e-01	-1.76107209e-01	5.15852050e-01	4.24681051e-01	1.18984320e-02	-1.52846943e-22	1.18984320e-02	-1.18984320e-02
1520            	-1.91111100e-02	4.15504426e-01	-4.34615536e-01	6.80095970e-01	8.56457803e-01	-1.76361834e-01	5.16409818e-01	4.25059981e-01	1.19444438e-02	-1.41396549e-22	1.19444438e-02	-1.19444438e-02
1530            	-1.89424415e-02	4.14676460e-01	-4.33618901e-01	6.78636289e-01	8.54502855e-01	-1.75866566e-01	5.15184711e-01	4.24147681e-01	1.18390259e-02	-1.34276518e-22	1.18390259e-02	-1.18390259e-02
1540            	-1.88862906e-02	4.15465159e-01	-4.34351450e-01	6.79853287e-01	8.56107940e-01	-1.76254653e-01	5.16181297e-01	4.24908304e-01	1.18039316e-02	-1.49852299e-22	1.18039316e-02	-1.18039316e-02
1550            	-1.91358369e-02	4.15531682e-01	-4.34667519e-01	6.80159360e-01	8.56577593e-01	-1.76418233e-01	5.16497913e-01	4.25099600e-01	1.19598981e-02	-1.38752907e-22	1.19598981e-02	-1.19598981e-02
1560            	-1.92311310e-02	4.15652120e-01	-4.34883252e-01	6.80428298e-01	8.56885009e-01	-1.76456711e-01	5.16670860e-01	4.25267686e-01	1.20194569e-02	-1.59881748e-22	1.20194569e-02	-1.20194569e-02
1570            	-1.89981271e-02	4.14786603e-01	-4.33784730e-01	6.78857066e-01	8.54822589e-01	-1.75965522e-01	5.15394055e-01	4.24285666e-01	1.18738294e-02	-1.32284570e-22	1.18738294e-02	-1.18738294e-02
1580            	-1.92957109e-02	4.15013776e-01	-4.34309487e-01	6.79458611e-01	8.55799982e-01	-1.76341371e-01	5.16070677e-01	4.24661632e-01	1.20598193e-02	-1.53183150e-22	1.20598193e-02	-1.20598193e-02
1590            	-1.91351994e-02	4.15759537e-01	-4.34894736e-01	6.80523419e-01	8.56946759e-01	-1.76423340e-01	5.16685050e-01	4.25327137e-01	1.19594996e-02	-1.45529502e-22	1.19594996e-02	-1.19594996e-02
1600            	-1.95344516e-02	4.16474722e-01	-4.36009174e-01	6.81987117e-01	8.59052952e-01	-1.77065834e-01	5.18059393e-01	4.26241948e-01	1.22090323e-02	-1.35402827e-22	1.22090323e-02	-1.22090323e-02
1610            	-1.89836583e-02	4.15471229e-01	-4.34454887e-01	6.79940893e-01	8.56196535e-01	-1.76255642e-01	5.16226089e-01	4.24963058e-01	1.18647864e-02	-1.44080579e-22	1.18647864e-02	-1.18647864e-02
1620            	-1.93428640e-02	4.14393457e-01	-4.33736321e-01	6.78503823e-01	8.54542146e-01	-1.76038324e-01	5.15290235e-01	4.24064889e-01	1.20892900e-02	-1.33270313e-22	1.20892900e-02	-1.20892900e-02
1630            	-1.91019759e-02	4.15901228e-01	-4.35003204e-01	6.80723545e-01	8.57270472e-01	-1.76546927e-01	5.16908699e-01	4.25452216e-01	1.19387350e-02	-1.40861032e-22	1.19387350e-02	-1.19387350e-02
1640            	-1.93389141e-02	4.15611985e-01	-4.34950899e-01	6.80450307e-01	8.57085451e-01	-1.76635144e-01	5.16860297e-01	4.25281442e-01	1.20868213e-02	-1.32782478e-22	1.20868213e-02	-1.20868213e-02
1650            	-1.89133379e-02	4.16541126e-01	-4.35454464e-01	6.81596472e-01	8.58344378e-01	-1.76747906e-01	5.17546142e-01	4.25997795e-01	1.18208362e-02	-1.65304419e-22	1.18208362e-02	-1.18208362e-02
1660            	-1.96284339e-02	4.16866746e-01	-4.36495180e-01	6.82689541e-01	8.60053049e-01	-1.77363508e-01	5.18708279e-01	4.26680963e-01	1.22677712e-02	-1.37840215e-22	1.22677712e-02	-1.22677712e-02
1670            	-1.91477459e-02	4.15844241e-01	-4.34991987e-01	6.80668982e-01	8.57302110e-01	-1.76633128e-01	5.16967619e-01	4.25418114e-01	1.19673412e-02	-1.39813274e-22	1.19673412e-02	-1.19673412e-02
1680            	-1.95585277e-02	4.16129016e-01	-4.35687543e-01	6.81453247e-01	8.58253712e-01	-1.76800464e-01	5.17527088e-01	4.25908280e-01	1.22240798e-02	-1.22267476e-22	1.22240798e-02	-1.22240798e-02
1690            	-1.94339405e-02	4.16747995e-01	-4.36181935e-01	6.82343944e-01	8.59498238e-01	-1.77154294e-01	5.18326266e-01	4.26464965e-01	1.21462128e-02	-1.41684713e-22	1.21462128e-02	-1.21462128e-02
1700            	-1.91817682e-02	4.16012155e-01	-4.35193924e-01	6.80964863e-01	8.57680950e-01	-1.76716087e-01	5.17198519e-01	4.25603040e-01	1.19886052e-02	-1.39143051e-22	1.19886052e-02	-1.19886052e-02
1710            	-1.96381425e-02	4.16896673e-01	-4.36534815e-01	6.82745191e-01	8.60010578e-01	-1.77265387e-01	5.18637982e-01	4.26715744e-01	1.22738391e-02	-1.37932625e-22	1.22738391e-02	-1.22738391e-02
1720            	-1.92887383e-02	4.15610704e-01	-4.34899442e-01	6.80408116e-01	8.56978771e-01	-1.76570655e-01	5.16774713e-01	4.25255073e-01	1.20554614e-02	-1.26210440e-22	1.20554614e-02	-1.20554614e-02
1730            	-1.94721176e-02	4.15846664e-01	-4.35318782e-01	6.80932357e-01	8.57609403e-01	-1.76677046e-01	5.17143225e-01	4.25582723e-01	1.21700735e-02	-1.48459257e-22	1.21700735e-02	-1.21700735e-02
1740            	-1.92508019e-02	4.16660538e-01	-4.35911339e-01	6.82057502e-01	8.58963195e-01	-1.76905693e-01	5.17934444e-01	4.26285938e-01	1.20317512e-02	-1.35177994e-22	1.20317512e-02	-1.20317512e-02
1750            	-1.94378046e-02	4.17220126e-01	-4.36657930e-01	6.83102445e-01	8.60350222e-01	-1.77247777e-01	5.18799000e-01	4.26939028e-01	1.21486279e-02	-1.31341103e-22	1.21486279e-02	-1.21486279e-02
1760            	-1.92266731e-02	4.16409267e-01	-4.35635940e-01	6.81636165e-01	8.58517603e-01	-1.76881438e-01	5.17699521e-01	4.26022603e-01	1.20166707e-02	-1.52945532e-22	1.20166707e-02	-1.20166707e-02
1770            	-1.90788640e-02	4.16241043e-01	-4.35319907e-01	6.81248759e-01	8.57590645e-01	-1.76341886e-01	5.16966265e-01	4.25780475e-01	1.19242900e-02	-1.31480195e-22	1.19242900e-02	-1.19242900e-02
1780            	-1.94266757e-02	4.16713317e-01	-4.36139993e-01	6.82282648e-01	8.59201927e-01	-1.76919279e-01	5.18060603e-01	4.26426655e-01	1.21416723e-02	-1.39783214e-22	1.21416723e-02	-1.21416723e-02
1790            	-1.94675135e-02	4.17280940e-01	-4.36748454e-01	6.83223515e-01	8.60433059e-01	-1.77209544e-01	5.18821302e-01	4.27014697e-01	1.21671959e-02	-1.40726050e-22	1.21671959e-02	-1.21671959e-02
1800            	-1.94539285e-02	4.17153764e-01	-4.36607692e-01	6.83009165e-01	8.59948142e-01	-1.76938977e-01	5.18443560e-01	4.26880728e-01	1.21587053e-02	-1.30926811e-22	1.21587053e-02	-1.21587053e-02
1810            	-1.93794273e-02	4.16624668e-01	-4.36004095e-01	6.82103011e-01	8.58966109e-01	-1.76863098e-01	5.17914603e-01	4.26314382e-01	1.21121421e-02	-1.44433352e-22	1.21121421e-02	-1.21121421e-02
1820            	-1.94642133e-02	4.16857428e-01	-4.36321642e-01	6.82543256e-01	8.59400835e-01	-1.76857579e-01	5.18129207e-01	4.26589535e-01	1.21651333e-02	-1.31679279e-22	1.21651333e-02	-1.21651333e-02
1830            	-1.94638823e-02	4.17175491e-01	-4.36639374e-01	6.83051892e-01	8.60133009e-01	-1.77081117e-01	5.18607063e-01	4.26907432e-01	1.21649264e-02	-1.49680501e-22	1.21649264e-02	-1.21649264e-02
1840            	-1.95609440e-02	4.17787109e-01	-4.37348053e-01	6.84108129e-01	8.61614675e-01	-1.77506545e-01	5.19560610e-01	4.27567581e-01	1.22255900e-02	-1.44656962e-22	1.22255900e-02	-1.22255900e-02
1850            	-1.93250077e-02	4.17197921e-01	-4.36522929e-01	6.82976680e-01	8.59946780e-01	-1.76970101e-01	5.18458441e-01	4.26860425e-01	1.20781298e-02	-1.31799753e-22	1.20781298e-02	-1.20781298e-02
1860            	-1.95246599e-02	4.17080881e-01	-4.36605541e-01	6.82949138e-01	8.59977507e-01	-1.77028369e-01	5.18502938e-01	4.26843211e-01	1.22029124e-02	-1.26968719e-22	1.22029124e-02	-1.22029124e-02
1870            	-1.93715531e-02	4.17968304e-01	-4.37339857e-01	6.84246528e-01	8.61585035e-01	-1.77338507e-01	5.19461771e-01	4.27654080e-01	1.21072207e-02	-1.40719014e-22	1.21072207e-02	-1.21072207e-02
1880            	-1.93150334e-02	4.17343664e-01	-4.36658698e-01	6.83201890e-01	8.60130128e-01	-1.76928239e-01	5.18529183e-01	4.27001181e-01	1.20718959e-02	-1.54241097e-22	1.20718959e-02	-1.20718959e-02
1890            	-1.95170065e-02	4.17727320e-01	-4.37244327e-01	6.83977318e-01	8.61166482e-01	-1.77189164e-01	5.19177823e-01	4.27485823e-01	1.21981291e-02	-1.27530439e-22	1.21981291e-02	-1.21981291e-02
1900            	-1.94056723e-02	4.17502067e-01	-4.36907740e-01	6.83527846e-01	8.60499498e-01	-1.76971652e-01	5.18735575e-01	4.27204903e-01	1.21285452e-02	-1.27760364e-22	1.21285452e-02	-1.21285452e-02
1910            	-1.98046832e-02	4.17419336e-01	-4.37224019e-01	6.83714683e-01	8.60825080e-01	-1.77110396e-01	5.18967738e-01	4.27321677e-01	1.23779270e-02	-1.26376004e-22	1.23779270e-02	-1.23779270e-02
1920            	-1.93491376e-02	4.18101651e-01	-4.37450788e-01	6.84441951e-01	8.61471141e-01	-1.77029190e-01	5.19250165e-01	4.27776219e-01	1.20932110e-02	-1.35434426e-22	1.20932110e-02	-1.20932110e-02
1930            	-1.95206137e-02	4.17211828e-01	-4.36732442e-01	6.83155415e-01	8.59914411e-01	-1.76758995e-01	5.18336703e-01	4.26972135e-01	1.22003835e-02	-1.23801851e-22	1.22003835e-02	-1.22003835e-02
1940            	-1.95389845e-02	4.19117558e-01	-4.38656543e-01	6.86219280e-01	8.63780782e-01	-1.77561501e-01	5.20671141e-01	4.28887050e-01	1.22118653e-02	-1.37845787e-22	1.22118653e-02	-1.22118653e-02
1950            	-1.93502214e-02	4.18196808e-01	-4.37547029e-01	6.84595069e-01	8.61574177e-01	-1.76979108e-01	5.19276643e-01	4.27871918e-01	1.20938884e-02	-1.22947251e-22	1.20938884e-02	-1.20938884e-02
1960            	-1.94445927e-02	4.18057961e-01	-4.37502553e-01	6.84448411e-01	8.61427972e-01	-1.76979561e-01	5.19203767e-01	4.27780257e-01	1.21528704e-02	-1.42491254e-22	1.21528704e-02	-1.21528704e-02
1970            	-1.93949023e-02	4.18265536e-01	-4.37660439e-01	6.84740780e-01	8.61629193e-01	-1.76888413e-01	5.19258803e-01	4.27962987e-01	1.21218139e-02	-1.17490057e-22	1.21218139e-02	-1.21218139e-02
1980            	-1.99396159e-02	4.19994382e-01	-4.39933998e-01	6.87942704e-01	8.65884397e-01	-1.77941693e-01	5.21913045e-01	4.29964190e-01	1.24622599e-02	-1.37967110e-22	1.24622599e-02	-1.24622599e-02
1990            	-1.92608224e-02	4.19339436e-01	-4.38600259e-01	6.86351756e-01	8.63673502e-01	-1.77321746e-01	5.20497624e-01	4.28969848e-01	1.20380140e-02	-1.49208471e-22	1.20380140e-02	-1.20380140e-02
2000            	-1.91782504e-02	4.18752100e-01	-4.37930351e-01	6.85345961e-01	8.62272159e-01	-1.76926198e-01	5.19599178e-01	4.28341225e-01	1.19864065e-02	-1.27186569e-22	1.19864065e-02	-1.19864065e-02
2010            	-1.93128834e-02	4.18301948e-01	-4.37614832e-01	6.84733424e-01	8.61463718e-01	-1.76730294e-01	5.19097006e-01	4.27958390e-01	1.20705521e-02	-1.43689956e-22	1.20705521e-02	-1.20705521e-02
2020            	-1.94636739e-02	4.19341604e-01	-4.38805278e-01	6.86517506e-01	8.63661958e-01	-1.77144452e-01	5.20403205e-01	4.29073441e-01	1.21647962e-02	-1.31086850e-22	1.21647962e-02	-1.21647962e-02
2030            	-1.94744722e-02	4.19433412e-01	-4.38907884e-01	6.86673037e-01	8.63796262e-01	-1.77123225e-01	5.20459743e-01	4.29170648e-01	1.21715451e-02	-1.29171302e-22	1.21715451e-02	-1.21715451e-02
2040            	-1.95772641e-02	4.20045318e-01	-4.39622582e-01	6.87734319e-01	8.65310584e-01	-1.77576264e-01	5.21443424e-01	4.29833950e-01	1.22357901e-02	-1.49501281e-22	1.22357901e-02	-1.22357901e-02
2050            	-1.97562450e-02	4.20188296e-01	-4.39944541e-01	6.88106270e-01	8.65711477e-01	-1.77605207e-01	5.21658342e-01	4.30066419e-01	1.23476531e-02	-1.36085860e-22	1.23476531e-02	-1.23476531e-02
2060            	-1.93730826e-02	4.19539038e-01	-4.38912121e-01	6.86760927e-01	8.63739824e-01	-1.76978897e-01	5.20359360e-01	4.29225579e-01	1.21081766e-02	-1.28222894e-22	1.21081766e-02	-1.21081766e-02
2070            	-1.96197474e-02	4.19897633e-01	-4.39517381e-01	6.87532011e-01	8.64778393e-01	-1.77246382e-01	5.21012388e-01	4.29707507e-01	1.22623421e-02	-1.45633934e-22	1.22623421e-02	-1.22623421e-02
2080            	-1.94991830e-02	4.19689253e-01	-4.39188436e-01	6.87102150e-01	8.64163679e-01	-1.77061528e-01	5.20612604e-01	4.29438844e-01	1.21869894e-02	-1.24217669e-22	1.21869894e-02	-1.21869894e-02
2090            	-1.98500361e-02	4.20124587e-01	-4.39974623e-01	6.88079368e-01	8.65592818e-01	-1.77513450e-01	5.21553134e-01	4.30049605e-01	1.24062726e-02	-1.35686094e-22	1.24062726e-02	-1.24062726e-02
2100            	-1.96581343e-02	4.20413995e-01	-4.40072130e-01	6.88388900e-01	8.65697130e-01	-1.77308230e-01	5.21502680e-01	4.30243062e-01	1.22863340e-02	-1.27331105e-22	1.22863340e-02	-1.22863340e-02
2110            	-1.99463757e-02	4.21073963e-01	-4.41020338e-01	6.89675441e-01	8.67580049e-01	-1.77904608e-01	5.22742329e-01	4.31047151e-01	1.24664848e-02	-1.29728968e-22	1.24664848e-02	-1.24664848e-02
2120            	-1.94718857e-02	4.20737736e-01	-4.40209622e-01	6.88757886e-01	8.66070126e-01	-1.77312240e-01	5.21691183e-01	4.30473679e-01	1.21699286e-02	-1.31240523e-22	1.21699286e-02	-1.21699286e-02
2130            	-1.97097935e-02	4.20230884e-01	-4.39940677e-01	6.88137249e-01	8.65507073e-01	-1.77369824e-01	5.21438449e-01	4.30085780e-01	1.23186210e-02	-1.41256921e-22	1.23186210e-02	-1.23186210e-02
2140            	-1.94036148e-02	4.20542025e-01	-4.39945640e-01	6.88390132e-01	8.65403213e-01	-1.77013081e-01	5.21208147e-01	4.30243832e-01	1.21272593e-02	-1.31089003e-22	1.21272593e-02	-1.21272593e-02
2150            	-1.97085826e-02	4.20490880e-01	-4.40199463e-01	6.88552275e-01	8.65775370e-01	-1.77223096e-01	5.21499233e-01	4.30345172e-01	1.23178641e-02	-1.27570536e-22	1.23178641e-02	-1.23178641e-02
2160            	-1.98097224e-02	4.21459956e-01	-4.41269678e-01	6.90183707e-01	8.67922834e-01	-1.77739126e-01	5.22830980e-01	4.31364817e-01	1.23810765e-02	-1.32437479e-22	1.23810765e-02	-1.23810765e-02
2170            	-1.95757177e-02	4.20905545e-01	-4.40481262e-01	6.89109446e-01	8.66359934e-01	-1.77250489e-01	5.21805211e-01	4.30693404e-01	1.22348236e-02	-1.31901003e-22	1.22348236e-02	-1.22348236e-02
2180            	-2.00768498e-02	4.21118248e-01	-4.41195098e-01	6.89850677e-01	8.67416458e-01	-1.77565781e-01	5.22491119e-01	4.31156673e-01	1.25480311e-02	-1.05905998e-22	1.25480311e-02	-1.25480311e-02
2190            	-1.99230182e-02	4.21572110e-01	-4.41495128e-01	6.90453791e-01	8.68131754e-01	-1.77677963e-01	5.22904859e-01	4.31533619e-01	1.24518864e-02	-1.28788355e-22	1.24518864e-02	-1.24518864e-02
2200            	-1.98622259e-02	4.21450168e-01	-4.41312394e-01	6.90210049e-01	8.67610375e-01	-1.77400326e-01	5.22505351e-01	4.31381281e-01	1.24138912e-02	-1.32257654e-22	1.24138912e-02	-1.24138912e-02
2210            	-2.00505658e-02	4.20577650e-01	-4.40628216e-01	6.88964693e-01	8.66224372e-01	-1.77259679e-01	5.21742025e-01	4.30602933e-01	1.25316037e-02	-1.04899147e-22	1.25316037e-02	-1.25316037e-02
2220            	-1.97143258e-02	4.21985283e-01	-4.41699609e-01	6.90947913e-01	8.68603788e-01	-1.77655875e-01	5.23129831e-01	4.31842446e-01	1.23214536e-02	-1.46444707e-22	1.23214536e-02	-1.23214536e-02
2230            	-1.96289127e-02	4.20984910e-01	-4.40613823e-01	6.89278986e-01	8.66402153e-01	-1.77123167e-01	5.21762660e-01	4.30799366e-01	1.22680704e-02	-1.23722589e-22	1.22680704e-02	-1.22680704e-02
2240            	-1.95128935e-02	4.21039713e-01	-4.40552606e-01	6.89273855e-01	8.66382854e-01	-1.77108999e-01	5.21745927e-01	4.30796159e-01	1.21955585e-02	-1.42015040e-22	1.21955585e-02	-1.21955585e-02
2250            	-1.99232100e-02	4.21714784e-01	-4.41637994e-01	6.90682222e-01	8.68360062e-01	-1.77677840e-01	5.23018951e-01	4.31676389e-01	1.24520063e-02	-1.32817743e-22	1.24520063e-02	-1.24520063e-02
2260            	-1.99441916e-02	4.21862648e-01	-4.41806840e-01	6.90935590e-01	8.68501886e-01	-1.77566296e-01	5.23034091e-01	4.31834744e-01	1.24651197e-02	-1.29746811e-22	1.24651197e-02	-1.24651197e-02
2270            	-1.95698801e-02	4.21167555e-01	-4.40737435e-01	6.89523992e-01	8.66638424e-01	-1.77114431e-01	5.21876428e-01	4.30952495e-01	1.22311751e-02	-1.30987613e-22	1.22311751e-02	-1.22311751e-02
2280            	-1.97649994e-02	4.21954973e-01	-4.41719973e-01	6.90939957e-01	8.68442548e-01	-1.77502591e-01	5.22972570e-01	4.31837473e-01	1.23531247e-02	-1.27689669e-22	1.23531247e-02	-1.23531247e-02
2290            	-2.00329932e-02	4.22309847e-01	-4.42342840e-01	6.91722150e-01	8.69537479e-01	-1.77815329e-01	5.23676404e-01	4.32326344e-01	1.25206207e-02	-1.30714256e-22	1.25206207e-02	-1.25206207e-02
