# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+02
# lRef          : 1.00000000e+00
# Aref          : 2.50000000e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1140            	3.69346486e-04	3.43379579e-01	-3.43010233e-01	5.49111849e-01	6.88936896e-01	-1.39825046e-01	4.14380971e-01	3.43194906e-01	-2.30841554e-04	-5.13001755e-22	-2.30841554e-04	2.30841554e-04
1150            	3.98542097e-04	3.44540685e-01	-3.44142143e-01	5.50946263e-01	6.90791184e-01	-1.39844921e-01	4.15318053e-01	3.44341414e-01	-2.49088811e-04	-5.13518533e-22	-2.49088811e-04	2.49088811e-04
1160            	5.58016394e-04	3.45514246e-01	-3.44956230e-01	5.52376381e-01	6.92572759e-01	-1.40196378e-01	4.16384568e-01	3.45235238e-01	-3.48760246e-04	-5.19360290e-22	-3.48760246e-04	3.48760246e-04
1170            	4.95007790e-04	3.45693629e-01	-3.45198621e-01	5.52713801e-01	6.92881188e-01	-1.40167387e-01	4.16524287e-01	3.45446125e-01	-3.09379868e-04	-5.18167651e-22	-3.09379868e-04	3.09379868e-04
1180            	5.08897652e-04	3.48053933e-01	-3.47545035e-01	5.56479174e-01	6.97329059e-01	-1.40849885e-01	4.19089472e-01	3.47799484e-01	-3.18061032e-04	-5.18013845e-22	-3.18061032e-04	3.18061032e-04
1190            	5.00351955e-04	3.46619392e-01	-3.46119041e-01	5.54190746e-01	6.94395882e-01	-1.40205136e-01	4.17300509e-01	3.46369216e-01	-3.12719972e-04	-5.08870643e-22	-3.12719972e-04	3.12719972e-04
1200            	4.21690559e-04	3.48118894e-01	-3.47697203e-01	5.56652877e-01	6.97442763e-01	-1.40789886e-01	4.19116325e-01	3.47908048e-01	-2.63556599e-04	-5.16897209e-22	-2.63556599e-04	2.63556599e-04
1210            	7.01402714e-04	3.49146523e-01	-3.48445121e-01	5.58073315e-01	6.99050882e-01	-1.40977566e-01	4.20014224e-01	3.48795822e-01	-4.38376696e-04	-5.28310034e-22	-4.38376696e-04	4.38376696e-04
1220            	7.51319779e-04	3.48040471e-01	-3.47289151e-01	5.56263698e-01	6.96688258e-01	-1.40424560e-01	4.18556409e-01	3.47664811e-01	-4.69574862e-04	-5.20035618e-22	-4.69574862e-04	4.69574862e-04
1230            	6.11407068e-04	3.49350174e-01	-3.48738767e-01	5.58471152e-01	6.99398727e-01	-1.40927575e-01	4.20163151e-01	3.49044470e-01	-3.82129417e-04	-5.19004789e-22	-3.82129417e-04	3.82129417e-04
1240            	4.38430873e-04	3.49956498e-01	-3.49518067e-01	5.59579652e-01	7.00633336e-01	-1.41053684e-01	4.20843510e-01	3.49737283e-01	-2.74019295e-04	-5.18576624e-22	-2.74019295e-04	2.74019295e-04
1250            	4.06445426e-04	3.49329229e-01	-3.48922784e-01	5.58601611e-01	6.99357216e-01	-1.40755606e-01	4.20056411e-01	3.49126007e-01	-2.54028391e-04	-5.06645807e-22	-2.54028391e-04	2.54028391e-04
1260            	2.19508158e-05	3.50952230e-01	-3.50930279e-01	5.61506007e-01	7.02868743e-01	-1.41362736e-01	4.22115740e-01	3.50941255e-01	-1.37192599e-05	-5.00886379e-22	-1.37192599e-05	1.37192599e-05
1270            	4.69681470e-05	3.51004272e-01	-3.50957304e-01	5.61569260e-01	7.02959406e-01	-1.41390146e-01	4.22174776e-01	3.50980788e-01	-2.93550919e-05	-4.97568916e-22	-2.93550919e-05	2.93550919e-05
1280            	-9.32439870e-05	3.49887084e-01	-3.49980328e-01	5.59893930e-01	7.00679967e-01	-1.40786037e-01	4.20733002e-01	3.49933706e-01	5.82774919e-05	-4.93472144e-22	5.82774919e-05	-5.82774919e-05
1290            	-4.09513055e-04	3.51589322e-01	-3.51998835e-01	5.62870525e-01	7.04445894e-01	-1.41575369e-01	4.23010632e-01	3.51794078e-01	2.55945659e-04	-4.95775782e-22	2.55945659e-04	-2.55945659e-04
1300            	-4.72297951e-04	3.51616980e-01	-3.52089278e-01	5.62965006e-01	7.04412247e-01	-1.41447241e-01	4.22929744e-01	3.51853129e-01	2.95186220e-04	-4.82665700e-22	2.95186220e-04	-2.95186220e-04
1310            	-5.57546094e-04	3.51141571e-01	-3.51699118e-01	5.62272551e-01	7.03635752e-01	-1.41363201e-01	4.22499477e-01	3.51420344e-01	3.48466309e-04	-4.77815303e-22	3.48466309e-04	-3.48466309e-04
1320            	-1.60499983e-04	3.52601755e-01	-3.52762255e-01	5.64291208e-01	7.05780529e-01	-1.41489321e-01	4.23634925e-01	3.52682005e-01	1.00312489e-04	-4.87369048e-22	1.00312489e-04	-1.00312489e-04
1330            	-2.14255171e-04	3.51984668e-01	-3.52198923e-01	5.63346873e-01	7.04816536e-01	-1.41469663e-01	4.23143099e-01	3.52091796e-01	1.33909482e-04	-4.92712872e-22	1.33909482e-04	-1.33909482e-04
1340            	-1.48022974e-04	3.53656178e-01	-3.53804201e-01	5.65968303e-01	7.08028420e-01	-1.42060117e-01	4.25044269e-01	3.53730189e-01	9.25143590e-05	-4.92701768e-22	9.25143590e-05	-9.25143590e-05
1350            	1.46601574e-04	3.52630896e-01	-3.52484295e-01	5.64092153e-01	7.05615898e-01	-1.41523745e-01	4.23569822e-01	3.52557596e-01	-9.16259839e-05	-5.07091687e-22	-9.16259839e-05	9.16259839e-05
1360            	3.24722609e-04	3.52938733e-01	-3.52614011e-01	5.64442195e-01	7.05913209e-01	-1.41471013e-01	4.23692111e-01	3.52776372e-01	-2.02951630e-04	-5.13587186e-22	-2.02951630e-04	2.02951630e-04
1370            	-8.44983746e-05	3.53612623e-01	-3.53697121e-01	5.65847795e-01	7.07874414e-01	-1.42026619e-01	4.24950517e-01	3.53654872e-01	5.28114841e-05	-4.88061498e-22	5.28114841e-05	-5.28114841e-05
1380            	-1.41253487e-04	3.54540576e-01	-3.54681829e-01	5.67377924e-01	7.09653378e-01	-1.42275454e-01	4.25964416e-01	3.54611203e-01	8.82834291e-05	-4.91777161e-22	8.82834291e-05	-8.82834291e-05
1390            	-1.58890275e-05	3.53218348e-01	-3.53234237e-01	5.65162068e-01	7.06924822e-01	-1.41762754e-01	4.24343788e-01	3.53226293e-01	9.93064221e-06	-4.85675365e-22	9.93064221e-06	-9.93064221e-06
1400            	-1.11945254e-04	3.53624494e-01	-3.53736440e-01	5.65888747e-01	7.07603198e-01	-1.41714451e-01	4.24658825e-01	3.53680467e-01	6.99657840e-05	-4.91203491e-22	6.99657840e-05	-6.99657840e-05
1410            	-3.96598739e-04	3.53845026e-01	-3.54241625e-01	5.66469320e-01	7.08494524e-01	-1.42025203e-01	4.25259864e-01	3.54043325e-01	2.47874212e-04	-4.86765450e-22	2.47874212e-04	-2.47874212e-04
1420            	-9.48178598e-04	3.54129249e-01	-3.55077427e-01	5.67365341e-01	7.09821088e-01	-1.42455748e-01	4.26138418e-01	3.54603338e-01	5.92611624e-04	-4.60157172e-22	5.92611624e-04	-5.92611624e-04
1430            	-9.01886900e-04	3.55397781e-01	-3.56299668e-01	5.69357959e-01	7.12012669e-01	-1.42654710e-01	4.27333690e-01	3.55848724e-01	5.63679312e-04	-4.62289987e-22	5.63679312e-04	-5.63679312e-04
1440            	-1.07493788e-03	3.54707478e-01	-3.55782416e-01	5.68391916e-01	7.10969024e-01	-1.42577108e-01	4.26773066e-01	3.55244947e-01	6.71836175e-04	-4.55452413e-22	6.71836175e-04	-6.71836175e-04
1450            	-7.74454106e-04	3.55594421e-01	-3.56368875e-01	5.69570637e-01	7.12391246e-01	-1.42820609e-01	4.27605928e-01	3.55981648e-01	4.84033816e-04	-4.57259761e-22	4.84033816e-04	-4.84033816e-04
1460            	-4.99130848e-04	3.54474345e-01	-3.54973475e-01	5.67558256e-01	7.09764237e-01	-1.42205981e-01	4.25985109e-01	3.54723910e-01	3.11956780e-04	-4.74306051e-22	3.11956780e-04	-3.11956780e-04
1470            	-1.85673129e-04	3.55310424e-01	-3.55496097e-01	5.68645216e-01	7.11248426e-01	-1.42603209e-01	4.26925818e-01	3.55403260e-01	1.16045706e-04	-4.73721757e-22	1.16045706e-04	-1.16045706e-04
1480            	4.41675188e-05	3.55246777e-01	-3.55202609e-01	5.68359509e-01	7.10642218e-01	-1.42282709e-01	4.26462464e-01	3.55224693e-01	-2.76046992e-05	-4.91663023e-22	-2.76046992e-05	2.76046992e-05
1490            	6.58211082e-06	3.55206786e-01	-3.55200204e-01	5.68325592e-01	7.10729823e-01	-1.42404231e-01	4.26567027e-01	3.55203495e-01	-4.11381926e-06	-4.96648694e-22	-4.11381926e-06	4.11381926e-06
1500            	-4.00558581e-04	3.55308706e-01	-3.55709264e-01	5.68814376e-01	7.11215918e-01	-1.42401542e-01	4.26808730e-01	3.55508985e-01	2.50349113e-04	-4.87384197e-22	2.50349113e-04	-2.50349113e-04
1510            	-6.99772034e-04	3.54891859e-01	-3.55591631e-01	5.68386792e-01	7.10859520e-01	-1.42472729e-01	4.26666124e-01	3.55241745e-01	4.37357521e-04	-4.67578774e-22	4.37357521e-04	-4.37357521e-04
1520            	-9.05138477e-04	3.56509014e-01	-3.57414153e-01	5.71138533e-01	7.14149375e-01	-1.43010841e-01	4.28580108e-01	3.56961583e-01	5.65711548e-04	-4.63741378e-22	5.65711548e-04	-5.65711548e-04
1530            	-1.07505845e-03	3.55340641e-01	-3.56415699e-01	5.69405072e-01	7.12153406e-01	-1.42748334e-01	4.27450870e-01	3.55878170e-01	6.71911531e-04	-4.60190527e-22	6.71911531e-04	-6.71911531e-04
1540            	-1.14816130e-03	3.55215919e-01	-3.56364080e-01	5.69263999e-01	7.11860551e-01	-1.42596553e-01	4.27228552e-01	3.55789999e-01	7.17600815e-04	-4.48324539e-22	7.17600815e-04	-7.17600815e-04
1550            	-1.00422893e-03	3.56347204e-01	-3.57351433e-01	5.70958909e-01	7.14100821e-01	-1.43141911e-01	4.28621366e-01	3.56849318e-01	6.27643081e-04	-4.54106194e-22	6.27643081e-04	-6.27643081e-04
1560            	-5.74414030e-04	3.56048877e-01	-3.56623291e-01	5.70137734e-01	7.12921667e-01	-1.42783933e-01	4.27852800e-01	3.56336084e-01	3.59008769e-04	-4.59908298e-22	3.59008769e-04	-3.59008769e-04
1570            	-2.10115259e-04	3.56048205e-01	-3.56258320e-01	5.69845219e-01	7.12437645e-01	-1.42592426e-01	4.27515035e-01	3.56153262e-01	1.31322037e-04	-4.79198551e-22	1.31322037e-04	-1.31322037e-04
1580            	-2.39864854e-04	3.56701556e-01	-3.56941421e-01	5.70914382e-01	7.13966797e-01	-1.43052415e-01	4.28509606e-01	3.56821489e-01	1.49915534e-04	-4.90232649e-22	1.49915534e-04	-1.49915534e-04
1590            	-4.10999880e-05	3.55424980e-01	-3.55466080e-01	5.68712849e-01	7.10865373e-01	-1.42152524e-01	4.26508949e-01	3.55445530e-01	2.56874925e-05	-4.86168005e-22	2.56874925e-05	-2.56874925e-05
1600            	-4.55664658e-04	3.55371438e-01	-3.55827102e-01	5.68958832e-01	7.11385490e-01	-1.42426658e-01	4.26906074e-01	3.55599270e-01	2.84790411e-04	-4.82192404e-22	2.84790411e-04	-2.84790411e-04
1610            	-1.05647221e-03	3.57004520e-01	-3.58060992e-01	5.72052410e-01	7.15387635e-01	-1.43335225e-01	4.29361430e-01	3.57532756e-01	6.60295134e-04	-4.67101686e-22	6.60295134e-04	-6.60295134e-04
1620            	-1.14559764e-03	3.56176775e-01	-3.57322372e-01	5.70799318e-01	7.13847997e-01	-1.43048679e-01	4.28448338e-01	3.56749574e-01	7.15998523e-04	-4.56709256e-22	7.15998523e-04	-7.15998523e-04
1630            	-1.24185715e-03	3.56853594e-01	-3.58095452e-01	5.71959237e-01	7.15393987e-01	-1.43434751e-01	4.29414369e-01	3.57474523e-01	7.76160716e-04	-4.48342145e-22	7.76160716e-04	-7.76160716e-04
1640            	-1.06515590e-03	3.55839071e-01	-3.56904227e-01	5.70194638e-01	7.13150710e-01	-1.42956071e-01	4.28053391e-01	3.56371649e-01	6.65722438e-04	-4.48023342e-22	6.65722438e-04	-6.65722438e-04
1650            	-8.95754878e-04	3.58010742e-01	-3.58906497e-01	5.73533792e-01	7.17206257e-01	-1.43672465e-01	4.30439361e-01	3.58458620e-01	5.59846799e-04	-4.63351700e-22	5.59846799e-04	-5.59846799e-04
1660            	-8.24336074e-04	3.57116513e-01	-3.57940849e-01	5.72045889e-01	7.15570541e-01	-1.43524651e-01	4.29547596e-01	3.57528681e-01	5.15210047e-04	-4.67370445e-22	5.15210047e-04	-5.15210047e-04
1670            	-2.14734312e-04	3.56518730e-01	-3.56733464e-01	5.70601756e-01	7.13374044e-01	-1.42772288e-01	4.28073166e-01	3.56626097e-01	1.34208945e-04	-4.76517574e-22	1.34208945e-04	-1.34208945e-04
1680            	-2.95715211e-04	3.56568512e-01	-3.56864227e-01	5.70746191e-01	7.13754388e-01	-1.43008197e-01	4.28381293e-01	3.56716370e-01	1.84822007e-04	-4.89294786e-22	1.84822007e-04	-1.84822007e-04
1690            	-2.04635747e-04	3.56922872e-01	-3.57127508e-01	5.71240304e-01	7.14063689e-01	-1.42823385e-01	4.28443537e-01	3.57025190e-01	1.27897342e-04	-4.87101263e-22	1.27897342e-04	-1.27897342e-04
1700            	-5.43774551e-04	3.56051220e-01	-3.56594995e-01	5.70116972e-01	7.12871784e-01	-1.42754812e-01	4.27813298e-01	3.56323108e-01	3.39859095e-04	-4.80469952e-22	3.39859095e-04	-3.39859095e-04
1710            	-9.84878834e-04	3.56062695e-01	-3.57047574e-01	5.70488215e-01	7.13322410e-01	-1.42834194e-01	4.28078302e-01	3.56555135e-01	6.15549271e-04	-4.65093442e-22	6.15549271e-04	-6.15549271e-04
1720            	-1.41179527e-03	3.57149445e-01	-3.58561240e-01	5.72568548e-01	7.16017896e-01	-1.43449349e-01	4.29733622e-01	3.57855342e-01	8.82372046e-04	-4.47672346e-22	8.82372046e-04	-8.82372046e-04
1730            	-1.26066535e-03	3.58139105e-01	-3.59399771e-01	5.74031101e-01	7.17830943e-01	-1.43799842e-01	4.30815392e-01	3.58769438e-01	7.87915846e-04	-4.51042121e-22	7.87915846e-04	-7.87915846e-04
1740            	-1.14835918e-03	3.56594677e-01	-3.57743036e-01	5.71470171e-01	7.14654971e-01	-1.43184800e-01	4.28919885e-01	3.57168857e-01	7.17724485e-04	-4.56776479e-22	7.17724485e-04	-7.17724485e-04
1750            	-7.90778700e-04	3.57269456e-01	-3.58060234e-01	5.72263752e-01	7.15415529e-01	-1.43151777e-01	4.29283653e-01	3.57664845e-01	4.94236688e-04	-4.57753263e-22	4.94236688e-04	-4.94236688e-04
1760            	-6.87630622e-04	3.57780796e-01	-3.58468427e-01	5.72999379e-01	7.16554991e-01	-1.43555613e-01	4.30055302e-01	3.58124612e-01	4.29769139e-04	-4.70517290e-22	4.29769139e-04	-4.29769139e-04
1770            	-2.84823892e-04	3.56970850e-01	-3.57255674e-01	5.71381219e-01	7.14266880e-01	-1.42885662e-01	4.28576271e-01	3.57113262e-01	1.78014932e-04	-4.77637854e-22	1.78014932e-04	-1.78014932e-04
1780            	-1.28220147e-04	3.58038537e-01	-3.58166757e-01	5.72964235e-01	7.16344408e-01	-1.43380173e-01	4.29862290e-01	3.58102647e-01	8.01375921e-05	-5.00877061e-22	8.01375921e-05	-8.01375921e-05
1790            	-5.96236016e-04	3.57844096e-01	-3.58440332e-01	5.73027542e-01	7.16252613e-01	-1.43225071e-01	4.29738842e-01	3.58142214e-01	3.72647510e-04	-4.78301516e-22	3.72647510e-04	-3.72647510e-04
1800            	-6.53198175e-04	3.57621113e-01	-3.58274311e-01	5.72716339e-01	7.16042091e-01	-1.43325751e-01	4.29683921e-01	3.57947712e-01	4.08248860e-04	-4.80959616e-22	4.08248860e-04	-4.08248860e-04
1810            	-1.12562141e-03	3.58127635e-01	-3.59253257e-01	5.73904713e-01	7.17432663e-01	-1.43527949e-01	4.30480306e-01	3.58690446e-01	7.03513383e-04	-4.61511459e-22	7.03513383e-04	-7.03513383e-04
1820            	-1.30662143e-03	3.57908040e-01	-3.59214661e-01	5.73698160e-01	7.17241115e-01	-1.43542955e-01	4.30392035e-01	3.58561350e-01	8.16638393e-04	-4.52462694e-22	8.16638393e-04	-8.16638393e-04
1830            	-1.19636559e-03	3.58442133e-01	-3.59638498e-01	5.74464505e-01	7.18190076e-01	-1.43725571e-01	4.30957823e-01	3.59040315e-01	7.47728495e-04	-4.43992299e-22	7.47728495e-04	-7.47728495e-04
1840            	-1.00218920e-03	3.57871641e-01	-3.58873831e-01	5.73396378e-01	7.16775703e-01	-1.43379326e-01	4.30077514e-01	3.58372736e-01	6.26368252e-04	-4.57273743e-22	6.26368252e-04	-6.26368252e-04
1850            	-4.03462402e-04	3.58258462e-01	-3.58661924e-01	5.73536309e-01	7.16865454e-01	-1.43329145e-01	4.30097300e-01	3.58460193e-01	2.52164001e-04	-4.67723819e-22	2.52164001e-04	-2.52164001e-04
1860            	-4.09510038e-04	3.58467995e-01	-3.58877505e-01	5.73876400e-01	7.17283171e-01	-1.43406771e-01	4.30344971e-01	3.58672750e-01	2.55943774e-04	-4.82122307e-22	2.55943774e-04	-2.55943774e-04
1870            	-2.59313933e-04	3.57723888e-01	-3.57983202e-01	5.72565672e-01	7.15560337e-01	-1.42994665e-01	4.29277501e-01	3.57853545e-01	1.62071208e-04	-4.86560121e-22	1.62071208e-04	-1.62071208e-04
1880            	-4.44213357e-04	3.57636739e-01	-3.58080952e-01	5.72574153e-01	7.15552041e-01	-1.42977888e-01	4.29264965e-01	3.57858845e-01	2.77633348e-04	-4.88089078e-22	2.77633348e-04	-2.77633348e-04
1890            	-8.04442947e-04	3.58456503e-01	-3.59260946e-01	5.74173960e-01	7.17630847e-01	-1.43456888e-01	4.30543868e-01	3.58858725e-01	5.02776842e-04	-4.76750486e-22	5.02776842e-04	-5.02776842e-04
1900            	-1.17448349e-03	3.58198033e-01	-3.59372517e-01	5.74056440e-01	7.17637461e-01	-1.43581021e-01	4.30609241e-01	3.58785275e-01	7.34052178e-04	-4.59084605e-22	7.34052178e-04	-7.34052178e-04
1910            	-1.44903182e-03	3.58517128e-01	-3.59966160e-01	5.74786631e-01	7.18490318e-01	-1.43703687e-01	4.31097002e-01	3.59241644e-01	9.05644887e-04	-4.42605710e-22	9.05644887e-04	-9.05644887e-04
1920            	-1.04749494e-03	3.59432780e-01	-3.60480275e-01	5.75930445e-01	7.20038803e-01	-1.44108359e-01	4.32073581e-01	3.59956528e-01	6.54684336e-04	-4.53697123e-22	6.54684336e-04	-6.54684336e-04
1930            	-7.96916696e-04	3.58313277e-01	-3.59110194e-01	5.73938777e-01	7.17412820e-01	-1.43474043e-01	4.30443432e-01	3.58711736e-01	4.98072935e-04	-4.59199374e-22	4.98072935e-04	-4.98072935e-04
1940            	-3.82956021e-04	3.59105646e-01	-3.59488602e-01	5.74875398e-01	7.18602864e-01	-1.43727466e-01	4.31165165e-01	3.59297124e-01	2.39347513e-04	-4.84593033e-22	2.39347513e-04	-2.39347513e-04
1950            	-2.22528945e-04	3.57301024e-01	-3.57523553e-01	5.71859661e-01	7.14631346e-01	-1.42771685e-01	4.28701515e-01	3.57412288e-01	1.39080590e-04	-4.83607820e-22	1.39080590e-04	-1.39080590e-04
1960            	-4.41012688e-04	3.58093077e-01	-3.58534090e-01	5.73301733e-01	7.16333370e-01	-1.43031636e-01	4.29682503e-01	3.58313583e-01	2.75632930e-04	-4.83648877e-22	2.75632930e-04	-2.75632930e-04
1970            	-7.78988434e-04	3.57854974e-01	-3.58633963e-01	5.73191150e-01	7.16454023e-01	-1.43262874e-01	4.29858449e-01	3.58244469e-01	4.86867771e-04	-4.68217813e-22	4.86867771e-04	-4.86867771e-04
1980            	-1.36098187e-03	3.58411925e-01	-3.59772907e-01	5.74547866e-01	7.18109003e-01	-1.43561137e-01	4.30835070e-01	3.59092416e-01	8.50613672e-04	-4.52865689e-22	8.50613672e-04	-8.50613672e-04
1990            	-1.27345120e-03	3.58293614e-01	-3.59567066e-01	5.74288544e-01	7.17854792e-01	-1.43566248e-01	4.30710520e-01	3.58930340e-01	7.95906998e-04	-4.52944297e-22	7.95906998e-04	-7.95906998e-04
2000            	-1.35172498e-03	3.58189145e-01	-3.59540870e-01	5.74184013e-01	7.17772793e-01	-1.43588780e-01	4.30680787e-01	3.58865008e-01	8.44828112e-04	-4.40536724e-22	8.44828112e-04	-8.44828112e-04
2010            	-1.14602786e-03	3.59801297e-01	-3.60947325e-01	5.76598897e-01	7.20853353e-01	-1.44254456e-01	4.32553905e-01	3.60374311e-01	7.16267414e-04	-4.56760555e-22	7.16267414e-04	-7.16267414e-04
2020            	-6.35801010e-04	3.58085035e-01	-3.58720836e-01	5.73444697e-01	7.16707692e-01	-1.43262995e-01	4.29985343e-01	3.58402936e-01	3.97375631e-04	-4.64122821e-22	3.97375631e-04	-3.97375631e-04
2030            	-2.07008623e-04	3.57955322e-01	-3.58162331e-01	5.72894123e-01	7.15916859e-01	-1.43022736e-01	4.29469797e-01	3.58058827e-01	1.29380390e-04	-4.85667317e-22	1.29380390e-04	-1.29380390e-04
2040            	-3.89329633e-04	3.59023867e-01	-3.59413196e-01	5.74749651e-01	7.18293047e-01	-1.43543397e-01	4.30918222e-01	3.59218532e-01	2.43331021e-04	-4.85283847e-22	2.43331021e-04	-2.43331021e-04
2050            	-4.70388875e-04	3.57708282e-01	-3.58178671e-01	5.72709563e-01	7.15514676e-01	-1.42805114e-01	4.29159895e-01	3.57943477e-01	2.93993047e-04	-4.75652794e-22	2.93993047e-04	-2.93993047e-04
2060            	-9.79203406e-04	3.58143406e-01	-3.59122609e-01	5.73812812e-01	7.17197693e-01	-1.43384881e-01	4.30291287e-01	3.58633008e-01	6.12002129e-04	-4.68246087e-22	6.12002129e-04	-6.12002129e-04
2070            	-1.40752128e-03	3.59139330e-01	-3.60546851e-01	5.75748944e-01	7.19572240e-01	-1.43823296e-01	4.31697768e-01	3.59843090e-01	8.79700798e-04	-4.48396226e-22	8.79700798e-04	-8.79700798e-04
2080            	-1.23135023e-03	3.58796531e-01	-3.60027881e-01	5.75059530e-01	7.18834398e-01	-1.43774869e-01	4.31304633e-01	3.59412206e-01	7.69593894e-04	-4.53982618e-22	7.69593894e-04	-7.69593894e-04
2090            	-1.22383068e-03	3.58342472e-01	-3.59566303e-01	5.74327020e-01	7.17760243e-01	-1.43433222e-01	4.30596733e-01	3.58954388e-01	7.64894173e-04	-4.43998664e-22	7.64894173e-04	-7.64894173e-04
2100            	-8.36520675e-04	3.59547784e-01	-3.60384305e-01	5.75945672e-01	7.19929980e-01	-1.43984308e-01	4.31957144e-01	3.59966045e-01	5.22825422e-04	-4.64329466e-22	5.22825422e-04	-5.22825422e-04
2110            	-6.25923226e-04	3.59058714e-01	-3.59684638e-01	5.74994682e-01	7.18598134e-01	-1.43603452e-01	4.31100793e-01	3.59371676e-01	3.91202016e-04	-4.69827454e-22	3.91202016e-04	-3.91202016e-04
2120            	-3.28116955e-04	3.58380264e-01	-3.58708381e-01	5.73670916e-01	7.16779605e-01	-1.43108688e-01	4.29944147e-01	3.58544323e-01	2.05073097e-04	-4.77547853e-22	2.05073097e-04	-2.05073097e-04
2130            	-5.91961801e-04	3.58383734e-01	-3.58975696e-01	5.73887544e-01	7.17202734e-01	-1.43315190e-01	4.30258962e-01	3.58679715e-01	3.69976126e-04	-4.80139611e-22	3.69976126e-04	-3.69976126e-04
2140            	-6.67688387e-04	3.59074687e-01	-3.59742375e-01	5.75053649e-01	7.18608752e-01	-1.43555102e-01	4.31081927e-01	3.59408531e-01	4.17305242e-04	-4.74810343e-22	4.17305242e-04	-4.17305242e-04
2150            	-1.14191081e-03	3.58631467e-01	-3.59773378e-01	5.74723877e-01	7.18196582e-01	-1.43472705e-01	4.30834644e-01	3.59202423e-01	7.13694254e-04	-4.56196058e-22	7.13694254e-04	-7.13694254e-04
2160            	-1.57959553e-03	3.59391502e-01	-3.60971097e-01	5.76290079e-01	7.20315571e-01	-1.44025492e-01	4.32170531e-01	3.60181299e-01	9.87247203e-04	-4.44062672e-22	9.87247203e-04	-9.87247203e-04
2170            	-1.18255241e-03	3.59429704e-01	-3.60612256e-01	5.76033568e-01	7.20043873e-01	-1.44010304e-01	4.32027088e-01	3.60020980e-01	7.39095259e-04	-4.56702227e-22	7.39095259e-04	-7.39095259e-04
2180            	-1.10436484e-03	3.59450152e-01	-3.60554517e-01	5.76003735e-01	7.19833571e-01	-1.43829836e-01	4.31831704e-01	3.60002334e-01	6.90228025e-04	-4.48749992e-22	6.90228025e-04	-6.90228025e-04
2190            	-3.80100751e-04	3.58728708e-01	-3.59108809e-01	5.74270014e-01	7.17533165e-01	-1.43263151e-01	4.30398158e-01	3.58918759e-01	2.37562969e-04	-4.78886564e-22	2.37562969e-04	-2.37562969e-04
2200            	-4.95569738e-04	3.59188074e-01	-3.59683644e-01	5.75097375e-01	7.18701947e-01	-1.43604572e-01	4.31153259e-01	3.59435859e-01	3.09731086e-04	-4.75723437e-22	3.09731086e-04	-3.09731086e-04
2210            	-3.13078411e-04	3.59045114e-01	-3.59358192e-01	5.74722645e-01	7.18035036e-01	-1.43312391e-01	4.30673714e-01	3.59201653e-01	1.95674007e-04	-4.83567322e-22	1.95674007e-04	-1.95674007e-04
2220            	-8.10335875e-04	3.58453426e-01	-3.59263762e-01	5.74173750e-01	7.17543786e-01	-1.43370036e-01	4.30456911e-01	3.58858594e-01	5.06459922e-04	-4.70199393e-22	5.06459922e-04	-5.06459922e-04
2230            	-9.07552397e-04	3.58809736e-01	-3.59717288e-01	5.74821619e-01	7.18142137e-01	-1.43320518e-01	4.30731327e-01	3.59263512e-01	5.67220248e-04	-4.60801304e-22	5.67220248e-04	-5.67220248e-04
2240            	-1.16676518e-03	3.58959524e-01	-3.60126289e-01	5.75268651e-01	7.18862986e-01	-1.43594336e-01	4.31228661e-01	3.59542907e-01	7.29228235e-04	-4.51579821e-22	7.29228235e-04	-7.29228235e-04
2250            	-1.43553977e-03	3.59361977e-01	-3.60797517e-01	5.76127595e-01	7.20035336e-01	-1.43907741e-01	4.31971539e-01	3.60079747e-01	8.97212355e-04	-4.41674154e-22	8.97212355e-04	-8.97212355e-04
2260            	-1.15758770e-03	3.59359623e-01	-3.60517211e-01	5.75901467e-01	7.19705569e-01	-1.43804102e-01	4.31754836e-01	3.59938417e-01	7.23492311e-04	-4.46997514e-22	7.23492311e-04	-7.23492311e-04
2270            	-8.89936675e-04	3.59417666e-01	-3.60307603e-01	5.75780215e-01	7.19562665e-01	-1.43782450e-01	4.31672558e-01	3.59862634e-01	5.56210422e-04	-4.54450204e-22	5.56210422e-04	-5.56210422e-04
2280            	-4.33586292e-04	3.58557632e-01	-3.58991218e-01	5.74039080e-01	7.17225204e-01	-1.43186124e-01	4.30205664e-01	3.58774425e-01	2.70991432e-04	-4.70088384e-22	2.70991432e-04	-2.70991432e-04
2290            	-5.02874113e-04	3.59675571e-01	-3.60178445e-01	5.75883213e-01	7.19473927e-01	-1.43590714e-01	4.31532320e-01	3.59927008e-01	3.14296320e-04	-4.80873005e-22	3.14296320e-04	-3.14296320e-04
