# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+02
# lRef          : 1.00000000e+00
# Aref          : 2.50000000e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1040            	1.27573721e-02	2.76074950e-01	-2.63317578e-01	4.31514023e-01	5.37136324e-01	-1.05622302e-01	3.21379313e-01	2.69696264e-01	-7.97335757e-03	-8.10362979e-22	-7.97335757e-03	7.97335757e-03
1050            	1.28269549e-02	2.76241622e-01	-2.63414667e-01	4.31725031e-01	5.37218855e-01	-1.05493824e-01	3.21356340e-01	2.69828144e-01	-8.01684681e-03	-8.18731147e-22	-8.01684681e-03	8.01684681e-03
1060            	1.28064485e-02	2.76284160e-01	-2.63477712e-01	4.31809497e-01	5.37126459e-01	-1.05316962e-01	3.21221710e-01	2.69880936e-01	-8.00403032e-03	-8.08244224e-22	-8.00403032e-03	8.00403032e-03
1070            	1.27498495e-02	2.78729703e-01	-2.65979854e-01	4.35767645e-01	5.41904424e-01	-1.06136779e-01	3.24020602e-01	2.72354778e-01	-7.96865594e-03	-8.10135728e-22	-7.96865594e-03	7.96865594e-03
1080            	1.26482764e-02	2.78544798e-01	-2.65896522e-01	4.35553056e-01	5.41629384e-01	-1.06076328e-01	3.23852856e-01	2.72220660e-01	-7.90517278e-03	-8.04363287e-22	-7.90517278e-03	7.90517278e-03
1090            	1.23485888e-02	2.78133213e-01	-2.65784624e-01	4.35134270e-01	5.40881205e-01	-1.05746935e-01	3.23314070e-01	2.71958919e-01	-7.71786797e-03	-7.92543074e-22	-7.71786797e-03	7.71786797e-03
1100            	1.21410220e-02	2.79107628e-01	-2.66966606e-01	4.36859388e-01	5.42879757e-01	-1.06020370e-01	3.24450064e-01	2.73037117e-01	-7.58813876e-03	-7.92454419e-22	-7.58813876e-03	7.58813876e-03
1110            	1.20606916e-02	2.80804772e-01	-2.68744080e-01	4.39639082e-01	5.46452850e-01	-1.06813768e-01	3.26633309e-01	2.74774426e-01	-7.53793222e-03	-7.83946438e-22	-7.53793222e-03	7.53793222e-03
1120            	1.23988508e-02	2.80561263e-01	-2.68162412e-01	4.38978939e-01	5.45362073e-01	-1.06383133e-01	3.25872603e-01	2.74361837e-01	-7.74928173e-03	-7.97673537e-22	-7.74928173e-03	7.74928173e-03
1130            	1.25109874e-02	2.80784892e-01	-2.68273905e-01	4.39247037e-01	5.45625590e-01	-1.06378553e-01	3.26002071e-01	2.74529398e-01	-7.81936712e-03	-8.00306930e-22	-7.81936712e-03	7.81936712e-03
1140            	1.24110552e-02	2.80891096e-01	-2.68480041e-01	4.39496909e-01	5.45871162e-01	-1.06374253e-01	3.26122707e-01	2.74685568e-01	-7.75690948e-03	-7.97714318e-22	-7.75690948e-03	7.75690948e-03
1150            	1.30248431e-02	2.81224170e-01	-2.68199327e-01	4.39538798e-01	5.45565478e-01	-1.06026680e-01	3.25796079e-01	2.74711749e-01	-8.14052696e-03	-7.96532638e-22	-8.14052696e-03	8.14052696e-03
1160            	1.29729069e-02	2.82131869e-01	-2.69158962e-01	4.41032664e-01	5.47533552e-01	-1.06500887e-01	3.27017219e-01	2.75645415e-01	-8.10806684e-03	-8.11235045e-22	-8.10806684e-03	8.10806684e-03
1170            	1.30749686e-02	2.82379381e-01	-2.69304412e-01	4.41347034e-01	5.47902050e-01	-1.06555016e-01	3.27228533e-01	2.75841896e-01	-8.17185539e-03	-8.05872653e-22	-8.17185539e-03	8.17185539e-03
1180            	1.29440403e-02	2.82331495e-01	-2.69387454e-01	4.41375159e-01	5.47802746e-01	-1.06427587e-01	3.27115166e-01	2.75859475e-01	-8.09002520e-03	-8.01369154e-22	-8.09002520e-03	8.09002520e-03
1190            	1.27561810e-02	2.83032391e-01	-2.70276210e-01	4.42646881e-01	5.49452032e-01	-1.06805151e-01	3.28128591e-01	2.76654301e-01	-7.97261311e-03	-8.00723789e-22	-7.97261311e-03	7.97261311e-03
1200            	1.29290593e-02	2.83138401e-01	-2.70209341e-01	4.42678194e-01	5.49241150e-01	-1.06562956e-01	3.27902053e-01	2.76673871e-01	-8.08066209e-03	-7.96262656e-22	-8.08066209e-03	8.08066209e-03
1210            	1.27196990e-02	2.84041775e-01	-2.71322076e-01	4.44291081e-01	5.51523332e-01	-1.07232251e-01	3.29377792e-01	2.77681926e-01	-7.94981188e-03	-8.05885246e-22	-7.94981188e-03	7.94981188e-03
1220            	1.26436796e-02	2.83548688e-01	-2.70905008e-01	4.43562957e-01	5.50282201e-01	-1.06719244e-01	3.28500723e-01	2.77226848e-01	-7.90229972e-03	-7.85570515e-22	-7.90229972e-03	7.90229972e-03
1230            	1.25117295e-02	2.83698310e-01	-2.71186580e-01	4.43907912e-01	5.50661774e-01	-1.06753862e-01	3.28707818e-01	2.77442445e-01	-7.81983096e-03	-7.84416166e-22	-7.81983096e-03	7.81983096e-03
1240            	1.24622581e-02	2.84396587e-01	-2.71934329e-01	4.45064733e-01	5.52249111e-01	-1.07184378e-01	3.29716745e-01	2.78165458e-01	-7.78891132e-03	-7.84252983e-22	-7.78891132e-03	7.78891132e-03
1250            	1.20397603e-02	2.84479385e-01	-2.72439624e-01	4.45535207e-01	5.52946644e-01	-1.07411437e-01	3.30179040e-01	2.78459504e-01	-7.52485017e-03	-7.90949940e-22	-7.52485017e-03	7.52485017e-03
1260            	1.20981577e-02	2.84708914e-01	-2.72610756e-01	4.45855736e-01	5.53068843e-01	-1.07213107e-01	3.30140975e-01	2.78659835e-01	-7.56134855e-03	-7.76268496e-22	-7.56134855e-03	7.56134855e-03
1270            	1.20902757e-02	2.85883758e-01	-2.73793482e-01	4.47741792e-01	5.55617663e-01	-1.07875871e-01	3.31746767e-01	2.79838620e-01	-7.55642228e-03	-7.86651504e-22	-7.55642228e-03	7.55642228e-03
1280            	1.22146258e-02	2.84990126e-01	-2.72775501e-01	4.46212502e-01	5.53591559e-01	-1.07379057e-01	3.30485308e-01	2.78882814e-01	-7.63414115e-03	-7.83822274e-22	-7.63414115e-03	7.63414115e-03
1290            	1.24172984e-02	2.85499062e-01	-2.73081764e-01	4.46864660e-01	5.54364798e-01	-1.07500138e-01	3.30932468e-01	2.79290413e-01	-7.76081149e-03	-7.88411027e-22	-7.76081149e-03	7.76081149e-03
1300            	1.20566250e-02	2.85326840e-01	-2.73270215e-01	4.46877644e-01	5.54351192e-01	-1.07473548e-01	3.30912370e-01	2.79298527e-01	-7.53539062e-03	-7.88847002e-22	-7.53539062e-03	7.53539062e-03
1310            	1.21514070e-02	2.86199149e-01	-2.74047742e-01	4.48197514e-01	5.55894491e-01	-1.07696977e-01	3.31795734e-01	2.80123446e-01	-7.59462938e-03	-7.95236983e-22	-7.59462938e-03	7.59462938e-03
1320            	1.21053581e-02	2.86261666e-01	-2.74156308e-01	4.48334380e-01	5.56225344e-01	-1.07890965e-01	3.32058155e-01	2.80208987e-01	-7.56584879e-03	-7.86500158e-22	-7.56584879e-03	7.56584879e-03
1330            	1.20259302e-02	2.86623176e-01	-2.74597246e-01	4.48976338e-01	5.56916517e-01	-1.07940179e-01	3.32428348e-01	2.80610211e-01	-7.51620636e-03	-7.77947966e-22	-7.51620636e-03	7.51620636e-03
1340            	1.21750967e-02	2.86267215e-01	-2.74092118e-01	4.48287466e-01	5.56083948e-01	-1.07796482e-01	3.31940215e-01	2.80179666e-01	-7.60943546e-03	-7.89919791e-22	-7.60943546e-03	7.60943546e-03
1350            	1.19707116e-02	2.86820826e-01	-2.74850114e-01	4.49336752e-01	5.57451792e-01	-1.08115040e-01	3.32783416e-01	2.80835470e-01	-7.48169473e-03	-7.92463913e-22	-7.48169473e-03	7.48169473e-03
1360            	1.21972298e-02	2.86480189e-01	-2.74282959e-01	4.48610519e-01	5.56397284e-01	-1.07786765e-01	3.32092024e-01	2.80381574e-01	-7.62326866e-03	-7.79006503e-22	-7.62326866e-03	7.62326866e-03
1370            	1.22608664e-02	2.86251986e-01	-2.73991120e-01	4.48194485e-01	5.56087707e-01	-1.07893222e-01	3.31990465e-01	2.80121553e-01	-7.66304153e-03	-8.00980741e-22	-7.66304153e-03	7.66304153e-03
1380            	1.22625823e-02	2.86587078e-01	-2.74324496e-01	4.48729260e-01	5.56526927e-01	-1.07797668e-01	3.32162297e-01	2.80455787e-01	-7.66411394e-03	-7.86830618e-22	-7.66411394e-03	7.66411394e-03
1390            	1.23301952e-02	2.86447913e-01	-2.74117718e-01	4.48452505e-01	5.56222701e-01	-1.07770196e-01	3.31996448e-01	2.80282816e-01	-7.70637202e-03	-7.87967959e-22	-7.70637202e-03	7.70637202e-03
1400            	1.19316385e-02	2.86833678e-01	-2.74902039e-01	4.49388573e-01	5.57552260e-01	-1.08163686e-01	3.32857973e-01	2.80867858e-01	-7.45727406e-03	-7.85509115e-22	-7.45727406e-03	7.45727406e-03
1410            	1.23859144e-02	2.86781629e-01	-2.74395715e-01	4.48941875e-01	5.56831937e-01	-1.07890062e-01	3.32361000e-01	2.80588672e-01	-7.74119653e-03	-7.92104386e-22	-7.74119653e-03	7.74119653e-03
1420            	1.23030315e-02	2.86172804e-01	-2.73869773e-01	4.48034062e-01	5.55863827e-01	-1.07829765e-01	3.31846796e-01	2.80021289e-01	-7.68939466e-03	-7.97808608e-22	-7.68939466e-03	7.68939466e-03
1430            	1.23472649e-02	2.87048606e-01	-2.74701341e-01	4.49399957e-01	5.57480420e-01	-1.08080462e-01	3.32780441e-01	2.80874973e-01	-7.71704057e-03	-8.03395278e-22	-7.71704057e-03	7.71704057e-03
1440            	1.24384727e-02	2.86332563e-01	-2.73894090e-01	4.48181322e-01	5.55881814e-01	-1.07700492e-01	3.31791153e-01	2.80113326e-01	-7.77404542e-03	-7.95786391e-22	-7.77404542e-03	7.77404542e-03
1450            	1.25333333e-02	2.87184117e-01	-2.74650783e-01	4.49467920e-01	5.57535623e-01	-1.08067703e-01	3.32801663e-01	2.80917450e-01	-7.83333333e-03	-8.04844876e-22	-7.83333333e-03	7.83333333e-03
1460            	1.24435025e-02	2.86903579e-01	-2.74460076e-01	4.49090924e-01	5.56996303e-01	-1.07905379e-01	3.32450841e-01	2.80681827e-01	-7.77718907e-03	-7.98744613e-22	-7.77718907e-03	7.77718907e-03
1470            	1.24471539e-02	2.87258610e-01	-2.74811457e-01	4.49656054e-01	5.57766990e-01	-1.08110936e-01	3.32938963e-01	2.81035033e-01	-7.77947122e-03	-7.94900636e-22	-7.77947122e-03	7.77947122e-03
1480            	1.23526128e-02	2.87440368e-01	-2.75087755e-01	4.50022499e-01	5.58278943e-01	-1.08256444e-01	3.33267694e-01	2.81264062e-01	-7.72038303e-03	-7.91605413e-22	-7.72038303e-03	7.72038303e-03
1490            	1.18326983e-02	2.86601262e-01	-2.74768564e-01	4.49095860e-01	5.57179086e-01	-1.08083226e-01	3.32631156e-01	2.80684913e-01	-7.39543642e-03	-7.78806084e-22	-7.39543642e-03	7.39543642e-03
1500            	1.18359867e-02	2.87715748e-01	-2.75879762e-01	4.50876408e-01	5.59321636e-01	-1.08445228e-01	3.33883432e-01	2.81797755e-01	-7.39749168e-03	-7.80186636e-22	-7.39749168e-03	7.39749168e-03
1510            	1.19799151e-02	2.87933901e-01	-2.75953986e-01	4.51110309e-01	5.59829512e-01	-1.08719203e-01	3.34274357e-01	2.81943943e-01	-7.48744695e-03	-7.81706581e-22	-7.48744695e-03	7.48744695e-03
1520            	1.18980450e-02	2.87361104e-01	-2.75463059e-01	4.50259330e-01	5.58512787e-01	-1.08253457e-01	3.33383122e-01	2.81412082e-01	-7.43627812e-03	-7.80456112e-22	-7.43627812e-03	7.43627812e-03
1530            	1.19846190e-02	2.87580212e-01	-2.75595593e-01	4.50540645e-01	5.59063954e-01	-1.08523310e-01	3.33793632e-01	2.81587903e-01	-7.49038690e-03	-7.91073418e-22	-7.49038690e-03	7.49038690e-03
1540            	1.22764894e-02	2.87204275e-01	-2.74927785e-01	4.49705648e-01	5.57940620e-01	-1.08234972e-01	3.33087796e-01	2.81066030e-01	-7.67280590e-03	-7.89642916e-22	-7.67280590e-03	7.67280590e-03
1550            	1.22354416e-02	2.87667909e-01	-2.75432467e-01	4.50480301e-01	5.58899840e-01	-1.08419539e-01	3.33659690e-01	2.81550188e-01	-7.64715098e-03	-7.93464257e-22	-7.64715098e-03	7.64715098e-03
1560            	1.24024982e-02	2.87797953e-01	-2.75395455e-01	4.50554727e-01	5.58965389e-01	-1.08410662e-01	3.33688026e-01	2.81596704e-01	-7.75156137e-03	-8.00336348e-22	-7.75156137e-03	7.75156137e-03
1570            	1.24375703e-02	2.87649924e-01	-2.75212354e-01	4.50289823e-01	5.58730016e-01	-1.08440193e-01	3.33585105e-01	2.81431139e-01	-7.77348143e-03	-7.97871693e-22	-7.77348143e-03	7.77348143e-03
1580            	1.19335914e-02	2.86756394e-01	-2.74822803e-01	4.49263358e-01	5.57419436e-01	-1.08156078e-01	3.32787757e-01	2.80789599e-01	-7.45849464e-03	-7.84511828e-22	-7.45849464e-03	7.45849464e-03
1590            	1.22177336e-02	2.88173927e-01	-2.75956193e-01	4.51304096e-01	5.59828163e-01	-1.08524067e-01	3.34176115e-01	2.82065060e-01	-7.63608350e-03	-7.85528782e-22	-7.63608350e-03	7.63608350e-03
1600            	1.22899329e-02	2.87295610e-01	-2.75005678e-01	4.49841030e-01	5.58075645e-01	-1.08234615e-01	3.33155130e-01	2.81150644e-01	-7.68120806e-03	-7.90245510e-22	-7.68120806e-03	7.68120806e-03
1610            	1.23755034e-02	2.86802763e-01	-2.74427259e-01	4.48984018e-01	5.56970933e-01	-1.07986916e-01	3.32478924e-01	2.80615011e-01	-7.73468961e-03	-7.83639899e-22	-7.73468961e-03	7.73468961e-03
1620            	1.25886817e-02	2.88659864e-01	-2.76071182e-01	4.51784837e-01	5.60480720e-01	-1.08695883e-01	3.34588302e-01	2.82365523e-01	-7.86792604e-03	-8.03906996e-22	-7.86792604e-03	7.86792604e-03
1630            	1.26202117e-02	2.88135415e-01	-2.75515203e-01	4.50920495e-01	5.59448752e-01	-1.08528257e-01	3.33988504e-01	2.81825309e-01	-7.88763228e-03	-8.00437727e-22	-7.88763228e-03	7.88763228e-03
1640            	1.24210409e-02	2.88316453e-01	-2.75895413e-01	4.51369493e-01	5.59941706e-01	-1.08572213e-01	3.34256960e-01	2.82105933e-01	-7.76315054e-03	-7.89411948e-22	-7.76315054e-03	7.76315054e-03
1650            	1.22001406e-02	2.87613122e-01	-2.75412981e-01	4.50420883e-01	5.58767357e-01	-1.08346474e-01	3.33556915e-01	2.81513052e-01	-7.62508789e-03	-7.84549770e-22	-7.62508789e-03	7.62508789e-03
1660            	1.23072007e-02	2.87304416e-01	-2.74997215e-01	4.49841305e-01	5.57934581e-01	-1.08093275e-01	3.33013928e-01	2.81150816e-01	-7.69200041e-03	-7.85594878e-22	-7.69200041e-03	7.69200041e-03
1670            	1.22099184e-02	2.87819353e-01	-2.75609435e-01	4.50743031e-01	5.59146657e-01	-1.08403626e-01	3.33775141e-01	2.81714394e-01	-7.63119901e-03	-7.84247130e-22	-7.63119901e-03	7.63119901e-03
1680            	1.23105370e-02	2.87765680e-01	-2.75455143e-01	4.50576659e-01	5.58944690e-01	-1.08368031e-01	3.33656361e-01	2.81610412e-01	-7.69408562e-03	-7.96093931e-22	-7.69408562e-03	7.69408562e-03
1690            	1.21447420e-02	2.88152217e-01	-2.76007475e-01	4.51327754e-01	5.59894555e-01	-1.08566802e-01	3.34230678e-01	2.82079846e-01	-7.59046373e-03	-7.84471552e-22	-7.59046373e-03	7.59046373e-03
1700            	1.22733868e-02	2.88780723e-01	-2.76507337e-01	4.52230448e-01	5.60967158e-01	-1.08736710e-01	3.34851934e-01	2.82644030e-01	-7.67086675e-03	-7.92355116e-22	-7.67086675e-03	7.67086675e-03
1710            	1.21960277e-02	2.89139292e-01	-2.76943265e-01	4.52866046e-01	5.61817262e-01	-1.08951216e-01	3.35384239e-01	2.83041279e-01	-7.62251729e-03	-7.87404588e-22	-7.62251729e-03	7.62251729e-03
1720            	1.21048000e-02	2.87829388e-01	-2.75724588e-01	4.50843180e-01	5.59245394e-01	-1.08402214e-01	3.33823804e-01	2.81776988e-01	-7.56550001e-03	-7.86497886e-22	-7.56550001e-03	7.56550001e-03
1730            	1.20961262e-02	2.88581622e-01	-2.76485496e-01	4.52053694e-01	5.60606707e-01	-1.08553013e-01	3.34579860e-01	2.82533559e-01	-7.56007890e-03	-7.90817958e-22	-7.56007890e-03	7.56007890e-03
1740            	1.22113831e-02	2.88896205e-01	-2.76684822e-01	4.52464822e-01	5.61305158e-01	-1.08840336e-01	3.35072747e-01	2.82790514e-01	-7.63211441e-03	-7.89706288e-22	-7.63211441e-03	7.63211441e-03
1750            	1.18159161e-02	2.88380170e-01	-2.76564254e-01	4.51955539e-01	5.60644459e-01	-1.08688920e-01	3.34666690e-01	2.82472212e-01	-7.38494759e-03	-7.78573256e-22	-7.38494759e-03	7.38494759e-03
1760            	1.17239356e-02	2.88629131e-01	-2.76905195e-01	4.52427461e-01	5.61010135e-01	-1.08582674e-01	3.34796405e-01	2.82767163e-01	-7.32745973e-03	-7.75911935e-22	-7.32745973e-03	7.32745973e-03
1770            	1.21212356e-02	2.88966674e-01	-2.76845439e-01	4.52649691e-01	5.61441095e-01	-1.08791404e-01	3.35116250e-01	2.82906057e-01	-7.57577223e-03	-7.91120328e-22	-7.57577223e-03	7.57577223e-03
1780            	1.21884297e-02	2.87973269e-01	-2.75784839e-01	4.51006486e-01	5.59151833e-01	-1.08145347e-01	3.33648590e-01	2.81879054e-01	-7.61776858e-03	-7.81721219e-22	-7.61776858e-03	7.61776858e-03
1790            	1.19172382e-02	2.88675063e-01	-2.76757825e-01	4.52346310e-01	5.60978454e-01	-1.08632144e-01	3.34805299e-01	2.82716444e-01	-7.44827386e-03	-7.88577629e-22	-7.44827386e-03	7.44827386e-03
1800            	1.22261080e-02	2.88850888e-01	-2.76624780e-01	4.52380535e-01	5.60917030e-01	-1.08536495e-01	3.34726763e-01	2.82737834e-01	-7.64131749e-03	-7.88616131e-22	-7.64131749e-03	7.64131749e-03
1810            	1.20557426e-02	2.88773574e-01	-2.76717832e-01	4.52393125e-01	5.60977666e-01	-1.08584541e-01	3.34781104e-01	2.82745703e-01	-7.53483916e-03	-7.91624273e-22	-7.53483916e-03	7.53483916e-03
1820            	1.22013771e-02	2.88021423e-01	-2.75820046e-01	4.51073175e-01	5.59122115e-01	-1.08048940e-01	3.33585527e-01	2.81920734e-01	-7.62586066e-03	-7.83670364e-22	-7.62586066e-03	7.62586066e-03
1830            	1.26193201e-02	2.89596793e-01	-2.76977472e-01	4.53259412e-01	5.61923974e-01	-1.08664562e-01	3.35294268e-01	2.83287132e-01	-7.88707506e-03	-7.98569468e-22	-7.88707506e-03	7.88707506e-03
1840            	1.23494853e-02	2.88839353e-01	-2.76489867e-01	4.52263376e-01	5.60813818e-01	-1.08550442e-01	3.34682130e-01	2.82664610e-01	-7.71842834e-03	-7.96821346e-22	-7.71842834e-03	7.71842834e-03
1850            	1.25013244e-02	2.88404944e-01	-2.75903620e-01	4.51446852e-01	5.59559480e-01	-1.08112629e-01	3.33836054e-01	2.82154282e-01	-7.81332776e-03	-7.94771598e-22	-7.81332776e-03	7.81332776e-03
1860            	1.26627187e-02	2.89351576e-01	-2.76688857e-01	4.52832347e-01	5.61293962e-01	-1.08461616e-01	3.34877789e-01	2.83020217e-01	-7.91419918e-03	-8.11699772e-22	-7.91419918e-03	7.91419918e-03
1870            	1.23802881e-02	2.89173901e-01	-2.76793613e-01	4.52774011e-01	5.61336208e-01	-1.08562196e-01	3.34949202e-01	2.82983757e-01	-7.73768007e-03	-7.95559396e-22	-7.73768007e-03	7.73768007e-03
1880            	1.25114137e-02	2.89447520e-01	-2.76936107e-01	4.53106902e-01	5.61647914e-01	-1.08541012e-01	3.35094463e-01	2.83191814e-01	-7.81963354e-03	-8.01307926e-22	-7.81963354e-03	7.81963354e-03
1890            	1.26115519e-02	2.89141128e-01	-2.76529576e-01	4.52536563e-01	5.60843879e-01	-1.08307316e-01	3.34575597e-01	2.82835352e-01	-7.88221992e-03	-8.03962052e-22	-7.88221992e-03	7.88221992e-03
1900            	1.22885791e-02	2.89683549e-01	-2.77394970e-01	4.53662815e-01	5.62289484e-01	-1.08626669e-01	3.35458076e-01	2.83539259e-01	-7.68036193e-03	-8.01163270e-22	-7.68036193e-03	7.68036193e-03
1910            	1.25965518e-02	2.89762059e-01	-2.77165507e-01	4.53542053e-01	5.62090596e-01	-1.08548543e-01	3.35319569e-01	2.83463783e-01	-7.87284487e-03	-7.92451465e-22	-7.87284487e-03	7.87284487e-03
1920            	1.22405459e-02	2.89117957e-01	-2.76877411e-01	4.52796295e-01	5.61264276e-01	-1.08467981e-01	3.34866128e-01	2.82997684e-01	-7.65034119e-03	-7.92003608e-22	-7.65034119e-03	7.65034119e-03
1930            	1.20666689e-02	2.89118947e-01	-2.77052278e-01	4.52936980e-01	5.61406489e-01	-1.08469509e-01	3.34937999e-01	2.83085613e-01	-7.54166804e-03	-7.81908852e-22	-7.54166804e-03	7.54166804e-03
1940            	1.21134132e-02	2.90086802e-01	-2.77973389e-01	4.54448152e-01	5.63239683e-01	-1.08791530e-01	3.36015606e-01	2.84030095e-01	-7.57088325e-03	-7.86530985e-22	-7.57088325e-03	7.57088325e-03
1950            	1.23043283e-02	2.88740034e-01	-2.76435706e-01	4.52140591e-01	5.60309262e-01	-1.08168671e-01	3.34238967e-01	2.82587870e-01	-7.69020519e-03	-7.92152998e-22	-7.69020519e-03	7.69020519e-03
1960            	1.21496031e-02	2.90122143e-01	-2.77972540e-01	4.54475747e-01	5.63344804e-01	-1.08869057e-01	3.36106930e-01	2.84047342e-01	-7.59350193e-03	-7.80670645e-22	-7.59350193e-03	7.59350193e-03
1970            	1.21822435e-02	2.89095348e-01	-2.76913104e-01	4.52806762e-01	5.61093540e-01	-1.08286778e-01	3.34690159e-01	2.83004226e-01	-7.61390220e-03	-7.82299167e-22	-7.61390220e-03	7.61390220e-03
1980            	1.21304739e-02	2.90410790e-01	-2.78280316e-01	4.54952885e-01	5.63893035e-01	-1.08940150e-01	3.36416593e-01	2.84345553e-01	-7.58154619e-03	-7.94279528e-22	-7.58154619e-03	7.58154619e-03
1990            	1.20370782e-02	2.89902642e-01	-2.77865564e-01	4.54214564e-01	5.63097640e-01	-1.08883076e-01	3.35990358e-01	2.83884103e-01	-7.52317389e-03	-7.83544827e-22	-7.52317389e-03	7.52317389e-03
2000            	1.21024295e-02	2.89401431e-01	-2.77299001e-01	4.53360346e-01	5.61700266e-01	-1.08339920e-01	3.35020093e-01	2.83350216e-01	-7.56401846e-03	-7.73937868e-22	-7.56401846e-03	7.56401846e-03
2010            	1.20621044e-02	2.89849938e-01	-2.77787833e-01	4.54110217e-01	5.62771469e-01	-1.08661252e-01	3.35716361e-01	2.83818885e-01	-7.53881523e-03	-7.88685243e-22	-7.53881523e-03	7.53881523e-03
2020            	1.22282272e-02	2.89619963e-01	-2.77391736e-01	4.53609360e-01	5.62127863e-01	-1.08518504e-01	3.35323184e-01	2.83505850e-01	-7.64264200e-03	-7.89315803e-22	-7.64264200e-03	7.64264200e-03
2030            	1.22195760e-02	2.89527683e-01	-2.77308107e-01	4.53468632e-01	5.62013627e-01	-1.08544995e-01	3.35279311e-01	2.83417895e-01	-7.63723500e-03	-7.90778056e-22	-7.63723500e-03	7.63723500e-03
2040            	1.24238245e-02	2.89653968e-01	-2.77230143e-01	4.53507289e-01	5.61941732e-01	-1.08434443e-01	3.35188088e-01	2.83442055e-01	-7.76489034e-03	-7.91596408e-22	-7.76489034e-03	7.76489034e-03
2050            	1.24111126e-02	2.90353259e-01	-2.77942147e-01	4.54636324e-01	5.63457987e-01	-1.08821662e-01	3.36139824e-01	2.84147703e-01	-7.75694536e-03	-7.96804771e-22	-7.75694536e-03	7.75694536e-03
2060            	1.21981595e-02	2.89685104e-01	-2.77486944e-01	4.53737638e-01	5.62276369e-01	-1.08538731e-01	3.35407550e-01	2.83586024e-01	-7.62384969e-03	-7.82857405e-22	-7.62384969e-03	7.62384969e-03
2070            	1.22715943e-02	2.89317227e-01	-2.77045632e-01	4.53090287e-01	5.61227343e-01	-1.08137056e-01	3.34682200e-01	2.83181430e-01	-7.66974643e-03	-7.77337814e-22	-7.66974643e-03	7.66974643e-03
2080            	1.21850927e-02	2.90243894e-01	-2.78058801e-01	4.54642156e-01	5.63509924e-01	-1.08867768e-01	3.36188846e-01	2.84151347e-01	-7.61568295e-03	-7.90003591e-22	-7.61568295e-03	7.61568295e-03
2090            	1.22672383e-02	2.89020369e-01	-2.76753131e-01	4.52618800e-01	5.60785300e-01	-1.08166500e-01	3.34475900e-01	2.82886750e-01	-7.66702394e-03	-7.78669517e-22	-7.66702394e-03	7.66702394e-03
2100            	1.25802770e-02	2.90564595e-01	-2.77984318e-01	4.54839130e-01	5.63455360e-01	-1.08616229e-01	3.36035794e-01	2.84274457e-01	-7.86267312e-03	-7.86765575e-22	-7.86267312e-03	7.86267312e-03
2110            	1.20923385e-02	2.89472449e-01	-2.77380110e-01	4.53482047e-01	5.62087985e-01	-1.08605937e-01	3.35346961e-01	2.83426280e-01	-7.55771156e-03	-7.91136719e-22	-7.55771156e-03	7.55771156e-03
2120            	1.27633130e-02	2.90046199e-01	-2.77282886e-01	4.53863268e-01	5.62235132e-01	-1.08371864e-01	3.35303498e-01	2.83664542e-01	-7.97707064e-03	-7.92625401e-22	-7.97707064e-03	7.97707064e-03
2130            	1.22406217e-02	2.90038096e-01	-2.77797474e-01	4.54268456e-01	5.62994832e-01	-1.08726377e-01	3.35860605e-01	2.83917785e-01	-7.65038859e-03	-7.97628021e-22	-7.65038859e-03	7.65038859e-03
2140            	1.24857137e-02	2.90698695e-01	-2.78212981e-01	4.55129341e-01	5.63867686e-01	-1.08738345e-01	3.36303015e-01	2.84455838e-01	-7.80357104e-03	-7.95437992e-22	-7.80357104e-03	7.80357104e-03
2150            	1.28092867e-02	2.90578815e-01	-2.77769529e-01	4.54678675e-01	5.63352262e-01	-1.08673587e-01	3.36012925e-01	2.84174172e-01	-8.00580419e-03	-7.98265076e-22	-8.00580419e-03	8.00580419e-03
2160            	1.22426518e-02	2.90419144e-01	-2.78176492e-01	4.54876509e-01	5.63613568e-01	-1.08737058e-01	3.36175313e-01	2.84297818e-01	-7.65165735e-03	-7.89112259e-22	-7.65165735e-03	7.65165735e-03
2170            	1.26862622e-02	2.91268637e-01	-2.78582375e-01	4.55880809e-01	5.64584516e-01	-1.08703707e-01	3.36644112e-01	2.84925506e-01	-7.92891387e-03	-7.86178348e-22	-7.92891387e-03	7.92891387e-03
2180            	1.21864830e-02	2.90081093e-01	-2.77894610e-01	4.54380563e-01	5.63152714e-01	-1.08772151e-01	3.35962433e-01	2.83987852e-01	-7.61655189e-03	-7.85255011e-22	-7.61655189e-03	7.61655189e-03
2190            	1.23420614e-02	2.90773241e-01	-2.78431180e-01	4.55363536e-01	5.64073097e-01	-1.08709561e-01	3.36391329e-01	2.84602210e-01	-7.71378839e-03	-7.79833657e-22	-7.71378839e-03	7.71378839e-03
