# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1149            	smoothSolver	2.45373980e-04	2.27278320e-05	2	6.33427170e-04	1.08563260e-05	4	false	smoothSolver	2.37613330e-05	9.02515650e-07	4	true	smoothSolver	1.06283390e-05	4.55885470e-07	4	true	GAMG	9.96993430e-03	8.00412630e-04	1	true
1150            	smoothSolver	2.34881150e-04	2.21630010e-05	2	6.06458580e-04	1.06884740e-05	4	false	smoothSolver	2.34049280e-05	8.89320440e-07	4	true	smoothSolver	1.03873340e-05	4.25659230e-07	4	true	GAMG	1.03016580e-02	8.26032680e-04	1	true
1151            	smoothSolver	2.41097730e-04	2.22542870e-05	2	6.10167710e-04	5.99561090e-05	2	false	smoothSolver	2.35484340e-05	8.92085690e-07	4	true	smoothSolver	1.03603460e-05	4.24402190e-07	4	true	GAMG	9.51275450e-03	7.59672280e-04	1	true
1152            	smoothSolver	2.29291780e-04	2.23009580e-05	2	6.00262690e-04	5.93195810e-05	2	false	smoothSolver	2.32633310e-05	8.91055800e-07	4	true	smoothSolver	1.04021600e-05	4.28244490e-07	4	true	GAMG	1.00939960e-02	8.03280200e-04	1	true
1153            	smoothSolver	2.42809760e-04	2.13573470e-05	2	6.11229320e-04	1.10849950e-05	4	false	smoothSolver	2.33105650e-05	8.82320150e-07	4	true	smoothSolver	1.02797660e-05	4.01224040e-07	4	true	GAMG	9.56367020e-03	7.27825100e-04	1	true
1154            	smoothSolver	2.27727990e-04	2.20196830e-05	2	5.99650690e-04	1.04507260e-05	4	false	smoothSolver	2.33115860e-05	8.92904430e-07	4	true	smoothSolver	1.01149610e-05	4.33878200e-07	4	true	GAMG	1.01211810e-02	7.97772240e-04	1	true
1155            	smoothSolver	2.36275150e-04	2.13489200e-05	2	6.07421890e-04	5.89229580e-05	2	false	smoothSolver	2.34976110e-05	8.98551720e-07	4	true	smoothSolver	9.37658610e-06	3.97613020e-07	4	true	GAMG	9.97628080e-03	7.69177590e-04	1	true
1156            	smoothSolver	2.25486700e-04	2.22020680e-05	2	6.25592930e-04	1.11303930e-05	4	false	smoothSolver	2.37717730e-05	9.25037650e-07	4	true	smoothSolver	9.54976100e-06	4.08734530e-07	4	true	GAMG	1.00617400e-02	7.40205650e-04	1	true
1157            	smoothSolver	2.30517100e-04	2.14515210e-05	2	5.98800820e-04	5.97757420e-05	2	false	smoothSolver	2.34413170e-05	8.92409090e-07	4	true	smoothSolver	9.66953520e-06	4.07259070e-07	4	true	GAMG	9.49732810e-03	6.72995530e-04	1	true
1158            	smoothSolver	2.25362810e-04	2.23991900e-05	2	5.94338280e-04	1.12361590e-05	4	false	smoothSolver	2.33487750e-05	9.03083510e-07	4	true	smoothSolver	1.01272660e-05	4.08386010e-07	4	true	GAMG	9.71459610e-03	6.93120260e-04	1	true
1159            	smoothSolver	2.34069580e-04	2.19160130e-05	2	6.14146440e-04	1.04623050e-05	4	false	smoothSolver	2.40563270e-05	9.32873730e-07	4	true	smoothSolver	9.82589970e-06	4.24749770e-07	4	true	GAMG	9.63361740e-03	7.49607880e-04	1	true
1160            	smoothSolver	2.23185930e-04	2.17182650e-05	2	6.12890090e-04	1.09174750e-05	4	false	smoothSolver	2.34179170e-05	9.08588410e-07	4	true	smoothSolver	9.78912960e-06	4.00738150e-07	4	true	GAMG	1.00977580e-02	7.48824520e-04	1	true
1161            	smoothSolver	2.37000520e-04	2.25347130e-05	2	6.36564550e-04	1.14680160e-05	4	false	smoothSolver	2.37119230e-05	9.27362440e-07	4	true	smoothSolver	1.00662930e-05	4.24911410e-07	4	true	GAMG	9.67840040e-03	7.56483780e-04	1	true
1162            	smoothSolver	2.25824070e-04	4.14043210e-06	4	5.93596400e-04	1.18844290e-05	4	false	smoothSolver	2.37697640e-05	9.37874300e-07	4	true	smoothSolver	1.04341580e-05	4.34140320e-07	4	true	GAMG	1.04081130e-02	7.66911060e-04	1	true
1163            	smoothSolver	2.39013850e-04	2.17172670e-05	2	6.46495800e-04	6.40285040e-05	2	false	smoothSolver	2.43799850e-05	9.66735210e-07	4	true	smoothSolver	1.00043480e-05	4.30868600e-07	4	true	GAMG	9.77935270e-03	7.40262040e-04	1	true
1164            	smoothSolver	2.36870870e-04	2.35880520e-05	2	6.65958080e-04	1.15351220e-05	4	false	smoothSolver	2.38890680e-05	9.44817600e-07	4	true	smoothSolver	9.90179210e-06	4.36823680e-07	4	true	GAMG	1.08976530e-02	8.07635850e-04	1	true
1165            	smoothSolver	2.36962180e-04	2.22692380e-05	2	5.94278760e-04	5.88283560e-05	2	false	smoothSolver	2.29739820e-05	9.17975780e-07	4	true	smoothSolver	9.62412690e-06	4.12116000e-07	4	true	GAMG	1.01222510e-02	7.74491250e-04	1	true
1166            	smoothSolver	2.27210740e-04	4.15529610e-06	4	5.85146530e-04	1.12018580e-05	4	false	smoothSolver	2.33789200e-05	9.29272560e-07	4	true	smoothSolver	1.01060160e-05	4.45312110e-07	4	true	GAMG	1.05068230e-02	8.09007310e-04	1	true
1167            	smoothSolver	2.33790510e-04	2.22635910e-05	2	5.91339470e-04	1.09955900e-05	4	false	smoothSolver	2.36494160e-05	9.28982490e-07	4	true	smoothSolver	1.01502450e-05	4.42380140e-07	4	true	GAMG	9.73928450e-03	7.54348420e-04	1	true
1168            	smoothSolver	2.29138600e-04	2.23055870e-05	2	5.91490520e-04	1.04680710e-05	4	false	smoothSolver	2.37731920e-05	9.29276620e-07	4	true	smoothSolver	1.05570010e-05	4.45834800e-07	4	true	GAMG	1.03089870e-02	7.27516470e-04	1	true
1169            	smoothSolver	2.35797780e-04	2.18929210e-05	2	6.32414230e-04	1.01632830e-05	4	false	smoothSolver	2.38453380e-05	9.44215440e-07	4	true	smoothSolver	1.05693310e-05	4.57897350e-07	4	true	GAMG	1.00495490e-02	6.98622610e-04	1	true
1170            	smoothSolver	2.26481460e-04	2.20786280e-05	2	6.21802440e-04	1.21816480e-05	4	false	smoothSolver	2.38942340e-05	9.49411770e-07	4	true	smoothSolver	1.02832010e-05	4.43816090e-07	4	true	GAMG	1.05088720e-02	7.47190510e-04	1	true
1171            	smoothSolver	2.32377920e-04	2.17380430e-05	2	6.49450640e-04	1.15392850e-05	4	false	smoothSolver	2.42667840e-05	9.74687420e-07	4	true	smoothSolver	1.07070260e-05	4.54351570e-07	4	true	GAMG	9.67834410e-03	7.59607120e-04	1	true
1172            	smoothSolver	2.23187980e-04	3.92632930e-06	4	6.16020370e-04	1.20255760e-05	4	false	smoothSolver	2.36150340e-05	9.21111320e-07	4	true	smoothSolver	1.00586220e-05	4.39010200e-07	4	true	GAMG	1.01296880e-02	8.02086490e-04	1	true
1173            	smoothSolver	2.30948740e-04	2.06903490e-05	2	6.07007710e-04	1.01039730e-05	4	false	smoothSolver	2.33130310e-05	9.13879130e-07	4	true	smoothSolver	1.01549750e-05	4.34489070e-07	4	true	GAMG	9.26292040e-03	7.36719470e-04	1	true
1174            	smoothSolver	2.21656740e-04	2.05727930e-05	2	5.79089750e-04	5.68459230e-05	2	false	smoothSolver	2.33230580e-05	9.19054730e-07	4	true	smoothSolver	1.02778800e-05	4.35873340e-07	4	true	GAMG	9.53015860e-03	6.72556740e-04	1	true
1175            	smoothSolver	2.24902890e-04	2.01053580e-05	2	5.82862240e-04	5.35194440e-05	2	false	smoothSolver	2.33073800e-05	9.03311070e-07	4	true	smoothSolver	9.52134040e-06	4.06952500e-07	4	true	GAMG	9.11981910e-03	6.72815710e-04	1	true
1176            	smoothSolver	2.12108390e-04	2.10228230e-05	2	5.72541220e-04	1.04459940e-05	4	false	smoothSolver	2.31751340e-05	9.04342430e-07	4	true	smoothSolver	9.28557550e-06	4.02638630e-07	4	true	GAMG	9.39142890e-03	6.60899310e-04	1	true
1177            	smoothSolver	2.16684120e-04	2.05136060e-05	2	5.55147220e-04	9.74053920e-06	4	false	smoothSolver	2.27721040e-05	8.84048450e-07	4	true	smoothSolver	8.86495940e-06	3.84799340e-07	4	true	GAMG	8.93129550e-03	6.33830370e-04	1	true
1178            	smoothSolver	2.10344820e-04	2.08508700e-05	2	5.48011240e-04	9.54014990e-06	4	false	smoothSolver	2.26065690e-05	8.88693100e-07	4	true	smoothSolver	9.06277020e-06	3.95634170e-07	4	true	GAMG	9.09976270e-03	6.59003340e-04	1	true
1179            	smoothSolver	2.20293880e-04	2.05546600e-05	2	5.64345230e-04	9.50259230e-06	4	false	smoothSolver	2.26672190e-05	8.85600000e-07	4	true	smoothSolver	9.39029880e-06	4.29916170e-07	4	true	GAMG	9.35337450e-03	7.07830490e-04	1	true
1180            	smoothSolver	2.11343960e-04	3.88761920e-06	4	5.69055970e-04	1.09585520e-05	4	false	smoothSolver	2.28584290e-05	8.75203480e-07	4	true	smoothSolver	9.38985840e-06	4.05536630e-07	4	true	GAMG	9.71614930e-03	7.03875740e-04	1	true
1181            	smoothSolver	2.23781590e-04	2.05184190e-05	2	5.98257710e-04	1.07779600e-05	4	false	smoothSolver	2.30673650e-05	8.68960070e-07	4	true	smoothSolver	9.82791640e-06	4.18635700e-07	4	true	GAMG	9.66857050e-03	6.83066790e-04	1	true
1182            	smoothSolver	2.15354280e-04	2.12868840e-05	2	5.71146210e-04	1.16166720e-05	4	false	smoothSolver	2.22476090e-05	8.55248520e-07	4	true	smoothSolver	9.40691090e-06	3.98474640e-07	4	true	GAMG	9.75235340e-03	6.95101600e-04	1	true
1183            	smoothSolver	2.22317290e-04	1.95906110e-05	2	5.94847010e-04	1.00158480e-05	4	false	smoothSolver	2.27488510e-05	8.57209750e-07	4	true	smoothSolver	9.83527730e-06	3.87880170e-07	4	true	GAMG	9.69333930e-03	6.88529590e-04	1	true
1184            	smoothSolver	2.15948490e-04	2.13810000e-05	2	5.84740870e-04	1.12178570e-05	4	false	smoothSolver	2.19115540e-05	8.34435250e-07	4	true	smoothSolver	9.13903200e-06	4.14066330e-07	4	true	GAMG	1.00007310e-02	7.21147940e-04	1	true
1185            	smoothSolver	2.19090220e-04	2.02226200e-05	2	5.84221450e-04	5.82368420e-05	2	false	smoothSolver	2.19053330e-05	8.46177890e-07	4	true	smoothSolver	9.11147710e-06	4.18610980e-07	4	true	GAMG	9.49473320e-03	7.31500640e-04	1	true
1186            	smoothSolver	2.11637050e-04	2.04702060e-05	2	5.75389020e-04	9.53571680e-06	4	false	smoothSolver	2.17178530e-05	8.25812530e-07	4	true	smoothSolver	9.47843400e-06	3.90381840e-07	4	true	GAMG	9.93380680e-03	7.19809310e-04	1	true
1187            	smoothSolver	2.16358960e-04	1.98897830e-05	2	5.86989030e-04	1.02010120e-05	4	false	smoothSolver	2.23606670e-05	8.57232610e-07	4	true	smoothSolver	9.99728380e-06	4.42913700e-07	4	true	GAMG	9.46149850e-03	7.18234040e-04	1	true
1188            	smoothSolver	2.11849120e-04	1.98918100e-05	2	5.86968770e-04	1.01047340e-05	4	false	smoothSolver	2.14130750e-05	8.04225620e-07	4	true	smoothSolver	9.63515160e-06	3.90591510e-07	4	true	GAMG	9.43235570e-03	6.65377020e-04	1	true
1189            	smoothSolver	2.22817500e-04	1.96108040e-05	2	6.14281940e-04	5.91707700e-05	2	false	smoothSolver	2.17021250e-05	8.47070190e-07	4	true	smoothSolver	9.85568780e-06	4.19201570e-07	4	true	GAMG	9.49284540e-03	7.30290290e-04	1	true
1190            	smoothSolver	2.12158600e-04	2.11690050e-05	2	6.22686240e-04	1.32255200e-05	4	false	smoothSolver	2.19808900e-05	8.58095410e-07	4	true	smoothSolver	9.80084310e-06	4.02779400e-07	4	true	GAMG	1.03174440e-02	8.36159980e-04	1	true
1191            	smoothSolver	2.21829110e-04	2.07454660e-05	2	6.50930060e-04	1.25729020e-05	4	false	smoothSolver	2.21040730e-05	8.39265140e-07	4	true	smoothSolver	1.00052060e-05	4.29264740e-07	4	true	GAMG	1.02883470e-02	7.96856530e-04	1	true
1192            	smoothSolver	2.13372540e-04	2.08879330e-05	2	6.54184430e-04	1.28025590e-05	4	false	smoothSolver	2.15946480e-05	8.45938410e-07	4	true	smoothSolver	1.03861630e-05	4.39164190e-07	4	true	GAMG	1.05900290e-02	8.02894130e-04	1	true
1193            	smoothSolver	2.22266360e-04	2.01500920e-05	2	6.19910380e-04	1.09495850e-05	4	false	smoothSolver	2.15805560e-05	8.18581640e-07	4	true	smoothSolver	1.01464760e-05	4.14493960e-07	4	true	GAMG	9.96576820e-03	7.18587030e-04	1	true
1194            	smoothSolver	2.21936050e-04	2.15519800e-05	2	6.26033910e-04	1.05679700e-05	4	false	smoothSolver	2.10423680e-05	8.22353370e-07	4	true	smoothSolver	1.02020100e-05	4.51542610e-07	4	true	GAMG	1.05303280e-02	8.19086970e-04	1	true
1195            	smoothSolver	2.31156220e-04	2.11289400e-05	2	6.41089870e-04	1.08486790e-05	4	false	smoothSolver	2.07711530e-05	8.19821100e-07	4	true	smoothSolver	9.21767780e-06	4.02490260e-07	4	true	GAMG	1.01770980e-02	8.11839880e-04	1	true
1196            	smoothSolver	2.19106410e-04	2.12003080e-05	2	6.08852460e-04	5.62123090e-05	2	false	smoothSolver	2.07535110e-05	7.87196190e-07	4	true	smoothSolver	9.11475200e-06	3.95938770e-07	4	true	GAMG	1.04625620e-02	8.35980790e-04	1	true
1197            	smoothSolver	2.22204080e-04	2.02699050e-05	2	6.06821520e-04	5.94431790e-05	2	false	smoothSolver	2.09288660e-05	7.89767190e-07	4	true	smoothSolver	9.58419600e-06	4.03443030e-07	4	true	GAMG	1.01160610e-02	8.09565000e-04	1	true
1198            	smoothSolver	2.12666910e-04	2.04440120e-05	2	6.10744960e-04	1.07500530e-05	4	false	smoothSolver	2.09886690e-05	8.04251680e-07	4	true	smoothSolver	9.62711740e-06	3.76712190e-07	4	true	GAMG	1.00681290e-02	7.43007010e-04	1	true
1199            	smoothSolver	2.24481650e-04	2.02310200e-05	2	6.21071350e-04	1.12750170e-05	4	false	smoothSolver	2.06261790e-05	7.90181010e-07	4	true	smoothSolver	1.02150750e-05	4.46631980e-07	4	true	GAMG	9.53890460e-03	6.77453490e-04	1	true
1200            	smoothSolver	2.15009880e-04	2.05733040e-05	2	6.01951800e-04	1.02145580e-05	4	false	smoothSolver	2.02177840e-05	7.64386380e-07	4	true	smoothSolver	9.89156740e-06	4.13945950e-07	4	true	GAMG	1.01558410e-02	7.50567980e-04	1	true
1201            	smoothSolver	2.20841390e-04	2.10067240e-05	2	5.99629640e-04	1.13768460e-05	4	false	smoothSolver	2.06203220e-05	7.94509780e-07	4	true	smoothSolver	9.72821320e-06	4.01093050e-07	4	true	GAMG	9.99954770e-03	7.99545790e-04	1	true
1202            	smoothSolver	2.16500830e-04	2.12925990e-05	2	5.75061240e-04	9.94027640e-06	4	false	smoothSolver	2.00395670e-05	7.72781420e-07	4	true	smoothSolver	9.71447430e-06	3.89899490e-07	4	true	GAMG	1.02464260e-02	7.82060790e-04	1	true
1203            	smoothSolver	2.21747480e-04	2.03924770e-05	2	5.76185520e-04	5.73279470e-05	2	false	smoothSolver	2.00616040e-05	7.62959850e-07	4	true	smoothSolver	1.02141280e-05	3.84341420e-07	4	true	GAMG	9.75259980e-03	7.34665930e-04	1	true
1204            	smoothSolver	2.14803690e-04	2.06681060e-05	2	5.55795520e-04	9.46719510e-06	4	false	smoothSolver	1.97915740e-05	7.84950100e-07	4	true	smoothSolver	1.04699790e-05	4.46790130e-07	4	true	GAMG	9.86653400e-03	7.05127210e-04	1	true
1205            	smoothSolver	2.21218770e-04	1.97270580e-05	2	5.64941670e-04	9.77874120e-06	4	false	smoothSolver	1.99729120e-05	7.83590650e-07	4	true	smoothSolver	9.82321890e-06	4.19506300e-07	4	true	GAMG	9.41150820e-03	7.04986270e-04	1	true
1206            	smoothSolver	2.16986390e-04	2.07588430e-05	2	5.92918900e-04	1.11246420e-05	4	false	smoothSolver	2.03856890e-05	8.00388130e-07	4	true	smoothSolver	9.88431300e-06	4.38014950e-07	4	true	GAMG	1.01889310e-02	7.53330630e-04	1	true
1207            	smoothSolver	2.22712810e-04	1.99692630e-05	2	5.81886110e-04	5.81496490e-05	2	false	smoothSolver	1.98569100e-05	7.90836100e-07	4	true	smoothSolver	9.31271400e-06	4.28956320e-07	4	true	GAMG	9.88767590e-03	7.64797760e-04	1	true
1208            	smoothSolver	2.13521690e-04	2.03619520e-05	2	5.60996380e-04	5.53331690e-05	2	false	smoothSolver	1.95042080e-05	7.76935480e-07	4	true	smoothSolver	9.35705100e-06	4.26239320e-07	4	true	GAMG	1.04104110e-02	7.90092030e-04	1	true
1209            	smoothSolver	2.18722120e-04	2.04112990e-05	2	5.74213090e-04	1.04758080e-05	4	false	smoothSolver	1.96594010e-05	7.76279130e-07	4	true	smoothSolver	9.47018680e-06	4.18896160e-07	4	true	GAMG	9.48914930e-03	7.35143460e-04	1	true
1210            	smoothSolver	2.12095000e-04	2.02619340e-05	2	5.68581030e-04	9.89721790e-06	4	false	smoothSolver	1.95164200e-05	7.83224250e-07	4	true	smoothSolver	9.84456500e-06	4.34271530e-07	4	true	GAMG	9.87328250e-03	7.04508660e-04	1	true
1211            	smoothSolver	2.18513640e-04	2.01416330e-05	2	5.70597200e-04	1.03611480e-05	4	false	smoothSolver	2.00049800e-05	7.94548220e-07	4	true	smoothSolver	9.92015190e-06	4.39881660e-07	4	true	GAMG	9.49666950e-03	6.97086400e-04	1	true
1212            	smoothSolver	2.05266350e-04	1.93530970e-05	2	5.55937640e-04	5.55729340e-05	2	false	smoothSolver	1.98328660e-05	7.68222260e-07	4	true	smoothSolver	1.01717100e-05	4.26332290e-07	4	true	GAMG	1.01815750e-02	7.34289440e-04	1	true
1213            	smoothSolver	2.14662190e-04	1.91655200e-05	2	5.79149980e-04	5.78170140e-05	2	false	smoothSolver	1.96415360e-05	7.78097640e-07	4	true	smoothSolver	1.02896190e-05	4.46569100e-07	4	true	GAMG	9.52500170e-03	7.46560140e-04	1	true
1214            	smoothSolver	2.06109770e-04	2.03903690e-05	2	5.75319290e-04	1.02518150e-05	4	false	smoothSolver	1.98281160e-05	7.94351550e-07	4	true	smoothSolver	1.02881090e-05	4.43734050e-07	4	true	GAMG	1.00938890e-02	7.18696660e-04	1	true
1215            	smoothSolver	2.16952160e-04	2.03399930e-05	2	6.00387750e-04	1.01473060e-05	4	false	smoothSolver	1.97765090e-05	7.82268030e-07	4	true	smoothSolver	9.89384170e-06	4.33830550e-07	4	true	GAMG	9.74802870e-03	6.78459720e-04	1	true
1216            	smoothSolver	2.13059110e-04	3.63539050e-06	4	5.95592210e-04	1.09498900e-05	4	false	smoothSolver	1.96486720e-05	7.76870570e-07	4	true	smoothSolver	9.86439850e-06	4.44139340e-07	4	true	GAMG	1.07007560e-02	7.52986210e-04	1	true
1217            	smoothSolver	2.20486470e-04	1.89744180e-05	2	6.04436650e-04	6.00074630e-05	2	false	smoothSolver	1.95724240e-05	7.86772240e-07	4	true	smoothSolver	1.00039620e-05	4.34467380e-07	4	true	GAMG	1.03967070e-02	8.06096200e-04	1	true
1218            	smoothSolver	2.09979120e-04	1.98418390e-05	2	5.96622090e-04	1.17402310e-05	4	false	smoothSolver	1.96582780e-05	7.77981400e-07	4	true	smoothSolver	9.72093390e-06	4.20938390e-07	4	true	GAMG	1.07464930e-02	8.35542010e-04	1	true
1219            	smoothSolver	2.12608530e-04	1.90030470e-05	2	5.95062850e-04	1.08951390e-05	4	false	smoothSolver	1.94070590e-05	7.60906680e-07	4	true	smoothSolver	9.42950280e-06	4.23153790e-07	4	true	GAMG	1.00877740e-02	7.58838270e-04	1	true
1220            	smoothSolver	2.02696950e-04	1.98541690e-05	2	5.77110350e-04	1.11552160e-05	4	false	smoothSolver	1.92089090e-05	7.51556710e-07	4	true	smoothSolver	9.04697760e-06	3.85699120e-07	4	true	GAMG	1.01715990e-02	7.26356950e-04	1	true
1221            	smoothSolver	2.15532750e-04	1.90023680e-05	2	5.81323700e-04	5.42125240e-05	2	false	smoothSolver	1.91418520e-05	7.60256800e-07	4	true	smoothSolver	9.66684060e-06	4.25278550e-07	4	true	GAMG	9.27159700e-03	6.53995210e-04	1	true
1222            	smoothSolver	2.08880610e-04	2.00371010e-05	2	5.85072920e-04	1.13473140e-05	4	false	smoothSolver	1.92286030e-05	7.61784580e-07	4	true	smoothSolver	9.48492090e-06	4.22156080e-07	4	true	GAMG	1.02997410e-02	7.34355430e-04	1	true
1223            	smoothSolver	2.12927240e-04	1.88246610e-05	2	5.83843890e-04	1.03364360e-05	4	false	smoothSolver	1.95068640e-05	7.74458290e-07	4	true	smoothSolver	9.59365890e-06	4.28595420e-07	4	true	GAMG	9.90116780e-03	7.76505000e-04	1	true
1224            	smoothSolver	2.07828930e-04	1.96859620e-05	2	5.71423190e-04	1.13784880e-05	4	false	smoothSolver	1.93600170e-05	7.68516190e-07	4	true	smoothSolver	9.74917540e-06	4.10582890e-07	4	true	GAMG	1.04683540e-02	8.28749100e-04	1	true
1225            	smoothSolver	2.15014680e-04	1.93346010e-05	2	5.88953820e-04	1.06071700e-05	4	false	smoothSolver	1.93562510e-05	7.59188390e-07	4	true	smoothSolver	9.83192960e-06	4.24374490e-07	4	true	GAMG	9.68651800e-03	7.75880090e-04	1	true
1226            	smoothSolver	2.05543010e-04	1.97834440e-05	2	5.85267890e-04	1.13357170e-05	4	false	smoothSolver	1.92020010e-05	7.43873450e-07	4	true	smoothSolver	9.93457500e-06	4.04272270e-07	4	true	GAMG	1.02828890e-02	7.79548880e-04	1	true
1227            	smoothSolver	2.22182420e-04	1.95215920e-05	2	6.27239080e-04	1.12753340e-05	4	false	smoothSolver	1.96245890e-05	7.54457630e-07	4	true	smoothSolver	9.81705140e-06	3.81285430e-07	4	true	GAMG	9.73384800e-03	7.19882340e-04	1	true
1228            	smoothSolver	2.07587350e-04	2.02971530e-05	2	6.21961710e-04	1.13074280e-05	4	false	smoothSolver	1.94551420e-05	7.34425210e-07	4	true	smoothSolver	9.20227380e-06	4.00645780e-07	4	true	GAMG	1.07916590e-02	8.15517200e-04	1	true
1229            	smoothSolver	2.12725980e-04	1.90839230e-05	2	6.20489660e-04	1.13224510e-05	4	false	smoothSolver	1.93978390e-05	7.29581920e-07	4	true	smoothSolver	8.77580120e-06	3.82381660e-07	4	true	GAMG	1.00407430e-02	7.72972140e-04	1	true
1230            	smoothSolver	2.01363170e-04	1.99783000e-05	2	5.77942230e-04	1.16908830e-05	4	false	smoothSolver	1.87423330e-05	7.20249880e-07	4	true	smoothSolver	8.77845900e-06	3.63412630e-07	4	true	GAMG	1.00729870e-02	7.46201730e-04	1	true
1231            	smoothSolver	2.12268810e-04	1.90805420e-05	2	5.81744010e-04	1.05411970e-05	4	false	smoothSolver	1.89935840e-05	7.40570710e-07	4	true	smoothSolver	9.18738070e-06	3.97787650e-07	4	true	GAMG	9.30386040e-03	7.02763020e-04	1	true
1232            	smoothSolver	2.04057710e-04	1.96260380e-05	2	5.59706100e-04	1.04111950e-05	4	false	smoothSolver	1.91191000e-05	7.23382550e-07	4	true	smoothSolver	9.31657680e-06	3.86849300e-07	4	true	GAMG	9.99323670e-03	7.41216230e-04	1	true
1233            	smoothSolver	2.08378930e-04	1.85944960e-05	2	5.73372790e-04	1.00486730e-05	4	false	smoothSolver	1.90682430e-05	7.41088640e-07	4	true	smoothSolver	9.05002380e-06	4.10446510e-07	4	true	GAMG	9.62944600e-03	6.99284070e-04	1	true
1234            	smoothSolver	2.04067640e-04	1.93484060e-05	2	5.81982170e-04	5.81512540e-05	2	false	smoothSolver	1.84742760e-05	7.20938680e-07	4	true	smoothSolver	9.31511730e-06	3.82416320e-07	4	true	GAMG	1.04009700e-02	7.37271910e-04	1	true
1235            	smoothSolver	2.07690490e-04	1.92320780e-05	2	5.78621820e-04	1.05149600e-05	4	false	smoothSolver	1.84740110e-05	6.89910290e-07	4	true	smoothSolver	9.26816550e-06	3.66577760e-07	4	true	GAMG	9.78093410e-03	7.54084150e-04	1	true
1236            	smoothSolver	2.00718090e-04	1.87146790e-05	2	5.81835550e-04	9.77663750e-06	4	false	smoothSolver	1.84624610e-05	6.93276290e-07	4	true	smoothSolver	8.69991050e-06	3.63216020e-07	4	true	GAMG	9.92095210e-03	7.37631570e-04	1	true
1237            	smoothSolver	2.09568900e-04	1.84261710e-05	2	5.86371800e-04	5.84197080e-05	2	false	smoothSolver	1.84306960e-05	6.96389110e-07	4	true	smoothSolver	9.13967560e-06	3.70803860e-07	4	true	GAMG	9.38174810e-03	6.98606330e-04	1	true
1238            	smoothSolver	2.04382230e-04	1.93809060e-05	2	5.78975220e-04	9.88298830e-06	4	false	smoothSolver	1.80922430e-05	6.85916390e-07	4	true	smoothSolver	8.88569190e-06	3.73724590e-07	4	true	GAMG	1.02802590e-02	7.84810180e-04	1	true
1239            	smoothSolver	2.12702130e-04	1.93794380e-05	2	5.89366260e-04	1.13099270e-05	4	false	smoothSolver	1.87456550e-05	7.05627840e-07	4	true	smoothSolver	9.55052150e-06	3.97828470e-07	4	true	GAMG	9.86544020e-03	7.80178250e-04	1	true
1240            	smoothSolver	2.02426590e-04	1.99945270e-05	2	5.65388380e-04	1.16399630e-05	4	false	smoothSolver	1.83575990e-05	6.84385440e-07	4	true	smoothSolver	9.55155540e-06	4.04557910e-07	4	true	GAMG	1.06188530e-02	8.30620180e-04	1	true
1241            	smoothSolver	2.10413720e-04	1.90393880e-05	2	5.85986500e-04	1.15302390e-05	4	false	smoothSolver	1.88149700e-05	6.98247560e-07	4	true	smoothSolver	9.91022910e-06	4.20100890e-07	4	true	GAMG	1.00704380e-02	7.40498470e-04	1	true
1242            	smoothSolver	2.04804140e-04	1.91575840e-05	2	5.68872390e-04	5.62428320e-05	2	false	smoothSolver	1.79863770e-05	6.86690620e-07	4	true	smoothSolver	9.71769520e-06	4.05408190e-07	4	true	GAMG	1.03363430e-02	7.49869160e-04	1	true
1243            	smoothSolver	2.12712870e-04	1.83890480e-05	2	5.80257470e-04	1.01764440e-05	4	false	smoothSolver	1.86482630e-05	7.27369650e-07	4	true	smoothSolver	9.79947460e-06	4.39932200e-07	4	true	GAMG	1.00258540e-02	7.42113410e-04	1	true
1244            	smoothSolver	2.06272720e-04	2.01191670e-05	2	6.13979100e-04	1.24441200e-05	4	false	smoothSolver	1.87335920e-05	7.41719470e-07	4	true	smoothSolver	9.60469480e-06	4.05847450e-07	4	true	GAMG	1.11569790e-02	8.70394670e-04	1	true
1245            	smoothSolver	2.12989300e-04	1.90298380e-05	2	6.07773220e-04	1.10403730e-05	4	false	smoothSolver	1.86032100e-05	7.30611930e-07	4	true	smoothSolver	9.83823820e-06	4.50251300e-07	4	true	GAMG	1.03176700e-02	8.32552420e-04	1	true
1246            	smoothSolver	2.12320060e-04	3.54634930e-06	4	6.30005580e-04	1.15789710e-05	4	false	smoothSolver	1.86663360e-05	7.28233360e-07	4	true	smoothSolver	1.01908400e-05	4.32972250e-07	4	true	GAMG	1.17790000e-02	8.77654850e-04	1	true
1247            	smoothSolver	2.24569020e-04	2.02043170e-05	2	6.71430280e-04	1.06936310e-05	4	false	smoothSolver	1.96697490e-05	7.81388630e-07	4	true	smoothSolver	1.02947600e-05	4.63132560e-07	4	true	GAMG	1.08068260e-02	7.83166640e-04	1	true
1248            	smoothSolver	2.10406020e-04	1.96586550e-05	2	6.26472440e-04	1.18154850e-05	4	false	smoothSolver	1.93796530e-05	7.66418780e-07	4	true	smoothSolver	1.05154730e-05	4.83868220e-07	4	true	GAMG	1.15911150e-02	8.04143890e-04	1	true
