# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
827             	smoothSolver	6.63459780e-04	1.33337830e-05	4	1.11133660e-03	2.06406040e-05	4	false	smoothSolver	6.04683890e-05	2.64494870e-06	4	true	smoothSolver	1.51999640e-05	7.05318550e-07	4	true	GAMG	1.09552840e-02	8.72801550e-04	1	true
828             	smoothSolver	6.88496880e-04	1.30433270e-05	4	1.13445850e-03	2.14063460e-05	4	false	smoothSolver	6.01266460e-05	2.63034280e-06	4	true	smoothSolver	1.56252160e-05	6.98292240e-07	4	true	GAMG	1.01288380e-02	8.51745280e-04	1	true
829             	smoothSolver	6.73081080e-04	1.35622750e-05	4	1.10217610e-03	2.27721150e-05	4	false	smoothSolver	5.92966130e-05	2.60462730e-06	4	true	smoothSolver	1.54386940e-05	6.80023380e-07	4	true	GAMG	1.11986330e-02	1.01213380e-03	1	true
830             	smoothSolver	6.60411830e-04	1.28046500e-05	4	1.07090380e-03	1.96534470e-05	4	false	smoothSolver	5.89316470e-05	2.59170980e-06	4	true	smoothSolver	1.56042540e-05	6.83281230e-07	4	true	GAMG	1.07912860e-02	9.70733800e-04	1	true
831             	smoothSolver	6.57644250e-04	1.29939860e-05	4	1.06648150e-03	1.88682580e-05	4	false	smoothSolver	5.87465680e-05	2.54467940e-06	4	true	smoothSolver	1.51705480e-05	6.57781280e-07	4	true	GAMG	1.09203550e-02	9.49400870e-04	1	true
832             	smoothSolver	6.64256340e-04	1.26486790e-05	4	1.07264170e-03	1.91071080e-05	4	false	smoothSolver	5.82121250e-05	2.53862680e-06	4	true	smoothSolver	1.50084860e-05	6.47013080e-07	4	true	GAMG	9.95547820e-03	7.26634390e-04	1	true
833             	smoothSolver	6.52988300e-04	1.24747950e-05	4	1.06703690e-03	1.89264490e-05	4	false	smoothSolver	5.75562790e-05	2.48328020e-06	4	true	smoothSolver	1.45940950e-05	6.42387950e-07	4	true	GAMG	1.00022340e-02	7.32405860e-04	1	true
834             	smoothSolver	6.58115600e-04	1.27143480e-05	4	1.10001020e-03	2.12743760e-05	4	false	smoothSolver	5.75400510e-05	2.50778060e-06	4	true	smoothSolver	1.48720010e-05	6.56579800e-07	4	true	GAMG	1.01059760e-02	7.90562830e-04	1	true
835             	smoothSolver	6.52687880e-04	1.23763310e-05	4	1.07936840e-03	1.86798620e-05	4	false	smoothSolver	5.69665270e-05	2.44990980e-06	4	true	smoothSolver	1.50875940e-05	6.53909610e-07	4	true	GAMG	1.07507180e-02	9.37289820e-04	1	true
836             	smoothSolver	6.52359710e-04	1.25091400e-05	4	1.09205610e-03	1.86037560e-05	4	false	smoothSolver	5.65436400e-05	2.46115200e-06	4	true	smoothSolver	1.45811190e-05	6.41038710e-07	4	true	GAMG	1.07028670e-02	9.29725000e-04	1	true
837             	smoothSolver	6.48617960e-04	1.27712620e-05	4	1.03393470e-03	1.96953710e-05	4	false	smoothSolver	5.60065860e-05	2.39640640e-06	4	true	smoothSolver	1.46571980e-05	6.29115190e-07	4	true	GAMG	1.09878520e-02	9.31711440e-04	1	true
838             	smoothSolver	6.51512450e-04	1.25888850e-05	4	1.06353440e-03	1.79957030e-05	4	false	smoothSolver	5.57993760e-05	2.40045930e-06	4	true	smoothSolver	1.46724940e-05	6.39462090e-07	4	true	GAMG	1.06814410e-02	9.00530070e-04	1	true
839             	smoothSolver	6.62746210e-04	1.30379560e-05	4	1.06710390e-03	1.86494080e-05	4	false	smoothSolver	5.58913980e-05	2.39435550e-06	4	true	smoothSolver	1.47405590e-05	6.52713240e-07	4	true	GAMG	1.13178200e-02	8.46698710e-04	1	true
840             	smoothSolver	6.89984080e-04	1.28613010e-05	4	1.13526420e-03	2.03335600e-05	4	false	smoothSolver	5.56771280e-05	2.38852830e-06	4	true	smoothSolver	1.51035950e-05	6.57084540e-07	4	true	GAMG	1.06549480e-02	8.87548090e-04	1	true
841             	smoothSolver	6.76595020e-04	1.31839410e-05	4	1.09148370e-03	1.96507960e-05	4	false	smoothSolver	5.50733830e-05	2.35048570e-06	4	true	smoothSolver	1.51486220e-05	6.67482390e-07	4	true	GAMG	1.15341860e-02	1.05438810e-03	1	true
842             	smoothSolver	6.68279950e-04	1.29832960e-05	4	1.08996500e-03	1.92419780e-05	4	false	smoothSolver	5.49249120e-05	2.37639800e-06	4	true	smoothSolver	1.55514320e-05	7.24412150e-07	4	true	GAMG	1.10919790e-02	1.00026230e-03	1	true
843             	smoothSolver	6.61789930e-04	1.30196450e-05	4	1.04790850e-03	2.11955240e-05	4	false	smoothSolver	5.44546390e-05	2.34730250e-06	4	true	smoothSolver	1.50741740e-05	6.73363910e-07	4	true	GAMG	1.10017420e-02	9.59628130e-04	1	true
844             	smoothSolver	6.71062620e-04	1.29548130e-05	4	1.05589740e-03	2.04881460e-05	4	false	smoothSolver	5.39362330e-05	2.31758970e-06	4	true	smoothSolver	1.50332710e-05	6.62853230e-07	4	true	GAMG	1.00229080e-02	7.63470760e-04	1	true
845             	smoothSolver	6.56711880e-04	1.26034190e-05	4	1.02859510e-03	1.92924040e-05	4	false	smoothSolver	5.34097460e-05	2.28202560e-06	4	true	smoothSolver	1.46042970e-05	6.47951190e-07	4	true	GAMG	1.03237700e-02	7.89534420e-04	1	true
846             	smoothSolver	6.63086850e-04	1.24763450e-05	4	1.04271540e-03	1.87308100e-05	4	false	smoothSolver	5.28830070e-05	2.26887130e-06	4	true	smoothSolver	1.46046600e-05	6.46676000e-07	4	true	GAMG	9.44131400e-03	7.66796990e-04	1	true
847             	smoothSolver	6.58118960e-04	1.24925460e-05	4	1.04928350e-03	1.94006350e-05	4	false	smoothSolver	5.26130650e-05	2.24638430e-06	4	true	smoothSolver	1.47517000e-05	6.33219240e-07	4	true	GAMG	1.06623320e-02	9.17031430e-04	1	true
848             	smoothSolver	6.53708010e-04	1.26198220e-05	4	1.07988700e-03	1.99586760e-05	4	false	smoothSolver	5.25560070e-05	2.25826640e-06	4	true	smoothSolver	1.45428500e-05	6.42223820e-07	4	true	GAMG	1.07305690e-02	9.27899850e-04	1	true
849             	smoothSolver	6.56009520e-04	1.28399000e-05	4	1.07809610e-03	1.93617680e-05	4	false	smoothSolver	5.22182300e-05	2.22506560e-06	4	true	smoothSolver	1.44295860e-05	6.28650330e-07	4	true	GAMG	1.11992360e-02	8.88534890e-04	1	true
850             	smoothSolver	6.59539950e-04	1.24733300e-05	4	1.05803250e-03	1.03098380e-04	2	false	smoothSolver	5.20823130e-05	2.23828840e-06	4	true	smoothSolver	1.49170860e-05	6.48637820e-07	4	true	GAMG	1.13629720e-02	8.58922710e-04	1	true
851             	smoothSolver	6.55102570e-04	1.34025170e-05	4	1.03863180e-03	2.34700540e-05	4	false	smoothSolver	5.19597720e-05	2.26382190e-06	4	true	smoothSolver	1.42082680e-05	6.44252320e-07	4	true	GAMG	1.12051830e-02	8.55837870e-04	1	true
852             	smoothSolver	6.87596500e-04	1.26158920e-05	4	1.10188700e-03	1.98956480e-05	4	false	smoothSolver	5.15220060e-05	2.22453180e-06	4	true	smoothSolver	1.42399680e-05	6.37378840e-07	4	true	GAMG	1.07536570e-02	9.54878220e-04	1	true
853             	smoothSolver	6.69629060e-04	1.29410060e-05	4	1.06827640e-03	2.11491810e-05	4	false	smoothSolver	5.14289740e-05	2.22708280e-06	4	true	smoothSolver	1.42164990e-05	6.29023310e-07	4	true	GAMG	1.10323180e-02	9.96726950e-04	1	true
854             	smoothSolver	6.59937840e-04	1.27922470e-05	4	1.08193550e-03	2.05022290e-05	4	false	smoothSolver	5.16784300e-05	2.21684630e-06	4	true	smoothSolver	1.45767710e-05	6.24977050e-07	4	true	GAMG	1.09491700e-02	9.23018540e-04	1	true
855             	smoothSolver	6.56189110e-04	1.26448050e-05	4	1.08539940e-03	2.07971680e-05	4	false	smoothSolver	5.14790210e-05	2.21357550e-06	4	true	smoothSolver	1.42705410e-05	6.18786120e-07	4	true	GAMG	1.10882600e-02	9.42952500e-04	1	true
856             	smoothSolver	6.67165910e-04	1.27804890e-05	4	1.11515620e-03	2.08879690e-05	4	false	smoothSolver	5.14158520e-05	2.22334190e-06	4	true	smoothSolver	1.43803160e-05	6.09449580e-07	4	true	GAMG	1.00995120e-02	8.11242990e-04	1	true
857             	smoothSolver	6.53079420e-04	1.24729820e-05	4	1.06474890e-03	1.05523470e-04	2	false	smoothSolver	5.09860680e-05	2.19513150e-06	4	true	smoothSolver	1.38808850e-05	6.01118540e-07	4	true	GAMG	9.78907790e-03	7.70065740e-04	1	true
858             	smoothSolver	6.54573960e-04	1.25845850e-05	4	1.09328650e-03	2.21830070e-05	4	false	smoothSolver	5.07211230e-05	2.21959980e-06	4	true	smoothSolver	1.37782340e-05	6.06140800e-07	4	true	GAMG	9.62791340e-03	8.41537650e-04	1	true
859             	smoothSolver	6.45234750e-04	1.22972560e-05	4	1.05433320e-03	2.00051950e-05	4	false	smoothSolver	5.04474770e-05	2.19278620e-06	4	true	smoothSolver	1.39975910e-05	6.03747890e-07	4	true	GAMG	1.02601700e-02	9.01316530e-04	1	true
860             	smoothSolver	6.43623450e-04	1.25949950e-05	4	1.06754250e-03	2.10938930e-05	4	false	smoothSolver	5.03877390e-05	2.20493970e-06	4	true	smoothSolver	1.38132560e-05	6.20530250e-07	4	true	GAMG	1.01756350e-02	8.67444550e-04	1	true
861             	smoothSolver	6.45656630e-04	1.25487090e-05	4	1.05416320e-03	2.08036200e-05	4	false	smoothSolver	5.02198840e-05	2.18505660e-06	4	true	smoothSolver	1.37862760e-05	5.99531620e-07	4	true	GAMG	1.06113070e-02	8.99980410e-04	1	true
862             	smoothSolver	6.47453350e-04	1.24487270e-05	4	1.05251360e-03	1.97484020e-05	4	false	smoothSolver	5.00377970e-05	2.18534220e-06	4	true	smoothSolver	1.41248850e-05	6.13655050e-07	4	true	GAMG	1.07298130e-02	8.76709630e-04	1	true
863             	smoothSolver	6.50835430e-04	1.29744320e-05	4	1.01374570e-03	1.81921620e-05	4	false	smoothSolver	4.97251630e-05	2.16627810e-06	4	true	smoothSolver	1.40360830e-05	6.17984640e-07	4	true	GAMG	1.08698960e-02	8.22835980e-04	1	true
864             	smoothSolver	6.80650290e-04	1.29439280e-05	4	1.06697100e-03	2.00932750e-05	4	false	smoothSolver	4.96174390e-05	2.17359140e-06	4	true	smoothSolver	1.44283060e-05	6.18015700e-07	4	true	GAMG	1.07386970e-02	9.17883840e-04	1	true
865             	smoothSolver	6.66453890e-04	1.31554390e-05	4	1.02709070e-03	1.97619680e-05	4	false	smoothSolver	4.92368020e-05	2.13535870e-06	4	true	smoothSolver	1.41135980e-05	6.13345980e-07	4	true	GAMG	1.08428180e-02	1.01670980e-03	1	true
866             	smoothSolver	6.50270750e-04	1.24564950e-05	4	1.01643900e-03	1.77564560e-05	4	false	smoothSolver	4.90296930e-05	2.13898200e-06	4	true	smoothSolver	1.40151290e-05	6.09121370e-07	4	true	GAMG	1.05820140e-02	9.46960610e-04	1	true
867             	smoothSolver	6.45360700e-04	1.24569800e-05	4	1.00485760e-03	1.88165730e-05	4	false	smoothSolver	4.87497430e-05	2.10907400e-06	4	true	smoothSolver	1.40076670e-05	6.07727770e-07	4	true	GAMG	1.08564000e-02	9.25370290e-04	1	true
868             	smoothSolver	6.48373700e-04	1.23941960e-05	4	1.01899340e-03	1.85978190e-05	4	false	smoothSolver	4.86439730e-05	2.12827280e-06	4	true	smoothSolver	1.37937250e-05	6.03190120e-07	4	true	GAMG	1.00159780e-02	7.90245680e-04	1	true
869             	smoothSolver	6.41470370e-04	1.19439870e-05	4	1.00674320e-03	1.75799590e-05	4	false	smoothSolver	4.83651620e-05	2.10985890e-06	4	true	smoothSolver	1.38786410e-05	6.11829100e-07	4	true	GAMG	1.00564730e-02	7.80166030e-04	1	true
870             	smoothSolver	6.38607690e-04	1.20491180e-05	4	9.90104160e-04	1.79687850e-05	4	false	smoothSolver	4.79809350e-05	2.09700340e-06	4	true	smoothSolver	1.34948180e-05	5.94422390e-07	4	true	GAMG	9.74581080e-03	7.59555850e-04	1	true
871             	smoothSolver	6.32412060e-04	1.18114840e-05	4	9.96932010e-04	1.78328450e-05	4	false	smoothSolver	4.79418290e-05	2.07261340e-06	4	true	smoothSolver	1.38199050e-05	5.97126110e-07	4	true	GAMG	1.02238690e-02	8.20565490e-04	1	true
872             	smoothSolver	6.32785680e-04	1.21143190e-05	4	1.00018310e-03	1.83037850e-05	4	false	smoothSolver	4.75360590e-05	2.06291540e-06	4	true	smoothSolver	1.35282690e-05	5.97803100e-07	4	true	GAMG	1.05315630e-02	8.35870640e-04	1	true
873             	smoothSolver	6.33489610e-04	1.21524690e-05	4	9.77923230e-04	1.66839950e-05	4	false	smoothSolver	4.71432050e-05	2.02278160e-06	4	true	smoothSolver	1.31441500e-05	5.70541260e-07	4	true	GAMG	1.04827150e-02	8.25497050e-04	1	true
874             	smoothSolver	6.39303700e-04	1.24862450e-05	4	9.93549280e-04	1.80129430e-05	4	false	smoothSolver	4.72419450e-05	2.03932000e-06	4	true	smoothSolver	1.34074690e-05	5.79440260e-07	4	true	GAMG	1.05320870e-02	8.23876700e-04	1	true
875             	smoothSolver	6.37980420e-04	1.26173560e-05	4	9.35806480e-04	1.66758790e-05	4	false	smoothSolver	4.67552290e-05	2.00556140e-06	4	true	smoothSolver	1.29865470e-05	5.68477140e-07	4	true	GAMG	1.05547240e-02	8.15969510e-04	1	true
876             	smoothSolver	6.69712500e-04	1.24190920e-05	4	1.05578020e-03	1.84042070e-05	4	false	smoothSolver	4.67203210e-05	2.01696080e-06	4	true	smoothSolver	1.33855840e-05	5.76670730e-07	4	true	GAMG	1.02047540e-02	8.30421350e-04	1	true
877             	smoothSolver	6.54425180e-04	1.25525110e-05	4	1.00322380e-03	1.74992330e-05	4	false	smoothSolver	4.67458630e-05	1.99986800e-06	4	true	smoothSolver	1.36875630e-05	6.04205980e-07	4	true	GAMG	1.09174160e-02	9.92489290e-04	1	true
878             	smoothSolver	6.41981100e-04	1.24820720e-05	4	9.94753450e-04	1.86716920e-05	4	false	smoothSolver	4.67446330e-05	1.99881080e-06	4	true	smoothSolver	1.36429850e-05	5.95945080e-07	4	true	GAMG	1.08780760e-02	9.37607120e-04	1	true
879             	smoothSolver	6.42294930e-04	1.23910380e-05	4	9.95274040e-04	1.73381100e-05	4	false	smoothSolver	4.67130960e-05	1.98122180e-06	4	true	smoothSolver	1.37375160e-05	5.92607650e-07	4	true	GAMG	1.09233540e-02	9.03159400e-04	1	true
880             	smoothSolver	6.43697750e-04	1.22399050e-05	4	1.01224260e-03	1.87120440e-05	4	false	smoothSolver	4.63794650e-05	1.98330670e-06	4	true	smoothSolver	1.32575040e-05	5.64384100e-07	4	true	GAMG	9.84364940e-03	7.38126010e-04	1	true
881             	smoothSolver	6.36181300e-04	1.20868110e-05	4	1.02086640e-03	1.00449280e-04	2	false	smoothSolver	4.62871090e-05	1.95433080e-06	4	true	smoothSolver	1.35140980e-05	5.81095000e-07	4	true	GAMG	1.02478900e-02	7.52366330e-04	1	true
882             	smoothSolver	6.57351050e-04	1.22146340e-05	4	1.06720980e-03	1.00729310e-04	2	false	smoothSolver	4.60280690e-05	1.96998280e-06	4	true	smoothSolver	1.41239510e-05	6.10868570e-07	4	true	GAMG	1.05582270e-02	7.81275090e-04	1	true
883             	smoothSolver	6.42837400e-04	1.20005060e-05	4	1.03982480e-03	1.98149660e-05	4	false	smoothSolver	4.60569980e-05	1.94415420e-06	4	true	smoothSolver	1.40014570e-05	5.96082120e-07	4	true	GAMG	1.10285190e-02	8.56008850e-04	1	true
884             	smoothSolver	6.35010950e-04	1.23663160e-05	4	1.01655320e-03	1.85750840e-05	4	false	smoothSolver	4.58443600e-05	1.95454450e-06	4	true	smoothSolver	1.38872460e-05	6.14251750e-07	4	true	GAMG	1.06632090e-02	8.28350690e-04	1	true
885             	smoothSolver	6.31498050e-04	1.23833290e-05	4	1.00173060e-03	1.87260220e-05	4	false	smoothSolver	4.59517910e-05	1.92727430e-06	4	true	smoothSolver	1.34623460e-05	5.69641130e-07	4	true	GAMG	1.06011340e-02	8.82922460e-04	1	true
886             	smoothSolver	6.28925810e-04	1.24051060e-05	4	1.02425000e-03	1.89277880e-05	4	false	smoothSolver	4.60042060e-05	1.94568870e-06	4	true	smoothSolver	1.32245960e-05	5.68226120e-07	4	true	GAMG	1.03849720e-02	8.95976400e-04	1	true
887             	smoothSolver	6.34289340e-04	1.26480620e-05	4	1.02520750e-03	2.12682150e-05	4	false	smoothSolver	4.64887190e-05	1.93976450e-06	4	true	smoothSolver	1.30799660e-05	5.61780730e-07	4	true	GAMG	1.09454940e-02	9.45577080e-04	1	true
888             	smoothSolver	6.65582980e-04	1.24373010e-05	4	1.08745640e-03	2.01926720e-05	4	false	smoothSolver	4.56416780e-05	1.93771220e-06	4	true	smoothSolver	1.34588340e-05	5.66705840e-07	4	true	GAMG	1.02169310e-02	8.79813540e-04	1	true
889             	smoothSolver	6.58801190e-04	1.25857940e-05	4	1.00871310e-03	1.71761670e-05	4	false	smoothSolver	4.54611640e-05	1.89436910e-06	4	true	smoothSolver	1.33943290e-05	5.69167080e-07	4	true	GAMG	1.08194510e-02	1.01984060e-03	1	true
890             	smoothSolver	6.44335770e-04	1.23325320e-05	4	1.00797490e-03	1.73809330e-05	4	false	smoothSolver	4.51051860e-05	1.92721790e-06	4	true	smoothSolver	1.33620740e-05	5.69902640e-07	4	true	GAMG	1.07883560e-02	9.89858480e-04	1	true
891             	smoothSolver	6.42754290e-04	1.24481940e-05	4	9.96757720e-04	1.78165080e-05	4	false	smoothSolver	4.50648840e-05	1.89264230e-06	4	true	smoothSolver	1.35126120e-05	5.62399710e-07	4	true	GAMG	1.10931860e-02	9.59034280e-04	1	true
892             	smoothSolver	6.44334460e-04	1.20823600e-05	4	1.04161170e-03	1.72338060e-05	4	false	smoothSolver	4.46088220e-05	1.88727900e-06	4	true	smoothSolver	1.33283690e-05	5.58630200e-07	4	true	GAMG	1.05795220e-02	7.91959830e-04	1	true
893             	smoothSolver	6.56484050e-04	1.20924500e-05	4	1.05235910e-03	1.93472300e-05	4	false	smoothSolver	4.48009100e-05	1.87274880e-06	4	true	smoothSolver	1.33258480e-05	5.41770520e-07	4	true	GAMG	1.12304040e-02	8.80147310e-04	1	true
894             	smoothSolver	6.43368860e-04	1.20254010e-05	4	1.04492430e-03	1.76589040e-05	4	false	smoothSolver	4.41547540e-05	1.85924420e-06	4	true	smoothSolver	1.32146090e-05	5.60292460e-07	4	true	GAMG	1.08439820e-02	8.93569030e-04	1	true
895             	smoothSolver	6.32794790e-04	1.18836300e-05	4	1.00869070e-03	1.81960060e-05	4	false	smoothSolver	4.43941950e-05	1.83477560e-06	4	true	smoothSolver	1.32563840e-05	5.48613310e-07	4	true	GAMG	1.11291090e-02	8.97344970e-04	1	true
896             	smoothSolver	6.26751730e-04	1.20063620e-05	4	1.03453460e-03	1.84027490e-05	4	false	smoothSolver	4.42012100e-05	1.86388550e-06	4	true	smoothSolver	1.30000600e-05	5.58022040e-07	4	true	GAMG	1.06543410e-02	8.86582320e-04	1	true
897             	smoothSolver	6.54635710e-04	1.20789680e-05	4	1.09251580e-03	2.13607010e-05	4	false	smoothSolver	4.44927800e-05	1.84539120e-06	4	true	smoothSolver	1.32601290e-05	5.40890890e-07	4	true	GAMG	1.04170610e-02	8.26729150e-04	1	true
898             	smoothSolver	6.27818770e-04	1.22288250e-05	4	1.03150380e-03	2.04001620e-05	4	false	smoothSolver	4.38702070e-05	1.83861600e-06	4	true	smoothSolver	1.32683030e-05	5.46543090e-07	4	true	GAMG	1.03126710e-02	7.62629780e-04	1	true
899             	smoothSolver	6.43329580e-04	1.22663000e-05	4	1.05282700e-03	1.95710720e-05	4	false	smoothSolver	4.36642640e-05	1.79251980e-06	4	true	smoothSolver	1.32031740e-05	5.56314790e-07	4	true	GAMG	1.10776090e-02	8.86863260e-04	1	true
900             	smoothSolver	6.32377070e-04	1.20066410e-05	4	9.90217470e-04	1.79016760e-05	4	false	smoothSolver	4.29080920e-05	1.79196560e-06	4	true	smoothSolver	1.31420230e-05	5.52585940e-07	4	true	GAMG	1.09501040e-02	8.77747950e-04	1	true
901             	smoothSolver	6.30122910e-04	1.24073270e-05	4	9.56472400e-04	1.74409250e-05	4	false	smoothSolver	4.31523080e-05	1.77233820e-06	4	true	smoothSolver	1.30203150e-05	5.54154970e-07	4	true	GAMG	1.12624510e-02	9.08909590e-04	1	true
902             	smoothSolver	6.22850490e-04	1.20137900e-05	4	9.54999880e-04	1.87338420e-05	4	false	smoothSolver	4.26796470e-05	1.79315560e-06	4	true	smoothSolver	1.35842320e-05	5.61298030e-07	4	true	GAMG	1.13075620e-02	8.46120030e-04	1	true
903             	smoothSolver	6.39885810e-04	1.20462060e-05	4	9.91611880e-04	1.62495960e-05	4	false	smoothSolver	4.25884950e-05	1.75940890e-06	4	true	smoothSolver	1.35363090e-05	5.68899340e-07	4	true	GAMG	1.04780750e-02	7.96544710e-04	1	true
904             	smoothSolver	6.37964910e-04	1.20149920e-05	4	9.60896030e-04	1.69928330e-05	4	false	smoothSolver	4.21364020e-05	1.76738820e-06	4	true	smoothSolver	1.31634200e-05	5.59098220e-07	4	true	GAMG	1.05167000e-02	8.66519440e-04	1	true
905             	smoothSolver	6.30484560e-04	1.19627760e-05	4	9.89218910e-04	2.21278690e-05	4	false	smoothSolver	4.26773200e-05	1.78052510e-06	4	true	smoothSolver	1.33755630e-05	5.73731550e-07	4	true	GAMG	1.12924200e-02	9.30011430e-04	1	true
906             	smoothSolver	6.24231490e-04	1.19965130e-05	4	9.71038960e-04	1.92225690e-05	4	false	smoothSolver	4.24258110e-05	1.78836810e-06	4	true	smoothSolver	1.32259190e-05	5.84201610e-07	4	true	GAMG	1.09005050e-02	9.10298750e-04	1	true
907             	smoothSolver	6.21508490e-04	1.18166780e-05	4	9.78768910e-04	1.86810230e-05	4	false	smoothSolver	4.22119180e-05	1.75427250e-06	4	true	smoothSolver	1.32458670e-05	5.70914950e-07	4	true	GAMG	1.18018530e-02	9.77104560e-04	1	true
908             	smoothSolver	6.40937710e-04	1.16462540e-05	4	1.00860910e-03	1.96605560e-05	4	false	smoothSolver	4.18467170e-05	1.75307420e-06	4	true	smoothSolver	1.36143090e-05	5.77460850e-07	4	true	GAMG	1.02513250e-02	7.77697370e-04	1	true
909             	smoothSolver	6.10504570e-04	1.19963370e-05	4	9.32221670e-04	1.92599590e-05	4	false	smoothSolver	4.17444120e-05	1.73863580e-06	4	true	smoothSolver	1.29670020e-05	5.63259740e-07	4	true	GAMG	1.08180140e-02	7.88145030e-04	1	true
910             	smoothSolver	6.22447770e-04	1.15521310e-05	4	9.74938920e-04	9.69573310e-05	2	false	smoothSolver	4.13678860e-05	1.74276690e-06	4	true	smoothSolver	1.35656010e-05	5.83393440e-07	4	true	GAMG	1.03939920e-02	7.90858120e-04	1	true
911             	smoothSolver	6.13893000e-04	1.19439390e-05	4	9.30782330e-04	1.76765270e-05	4	false	smoothSolver	4.13654260e-05	1.71652550e-06	4	true	smoothSolver	1.31439270e-05	5.74835360e-07	4	true	GAMG	1.09946410e-02	8.82270070e-04	1	true
912             	smoothSolver	6.13418310e-04	1.20197880e-05	4	9.47715300e-04	1.79975260e-05	4	false	smoothSolver	4.11007180e-05	1.73692990e-06	4	true	smoothSolver	1.35462590e-05	6.25976320e-07	4	true	GAMG	1.08927990e-02	8.14184910e-04	1	true
913             	smoothSolver	6.07354630e-04	1.18409220e-05	4	9.45811870e-04	1.96080580e-05	4	false	smoothSolver	4.11422730e-05	1.73008840e-06	4	true	smoothSolver	1.33833770e-05	5.85479450e-07	4	true	GAMG	1.17666220e-02	8.62511200e-04	1	true
914             	smoothSolver	6.19736110e-04	1.16553530e-05	4	9.76695220e-04	1.97814290e-05	4	false	smoothSolver	4.06628730e-05	1.71192770e-06	4	true	smoothSolver	1.32680070e-05	5.73252400e-07	4	true	GAMG	1.04730780e-02	7.08305770e-04	1	true
915             	smoothSolver	6.22455960e-04	1.18484600e-05	4	9.54533290e-04	1.70382220e-05	4	false	smoothSolver	4.08053880e-05	1.69581270e-06	4	true	smoothSolver	1.37235520e-05	5.75677100e-07	4	true	GAMG	1.11963780e-02	8.79384080e-04	1	true
916             	smoothSolver	6.12967070e-04	1.16648140e-05	4	9.84455300e-04	1.74801710e-05	4	false	smoothSolver	4.05976100e-05	1.72228260e-06	4	true	smoothSolver	1.31245510e-05	5.74865560e-07	4	true	GAMG	1.12279770e-02	9.38524970e-04	1	true
917             	smoothSolver	6.05503060e-04	1.16636920e-05	4	9.19001470e-04	1.69533760e-05	4	false	smoothSolver	4.02986040e-05	1.69541280e-06	4	true	smoothSolver	1.30112810e-05	5.59766890e-07	4	true	GAMG	1.17353290e-02	9.29658170e-04	1	true
918             	smoothSolver	5.98303350e-04	1.12476570e-05	4	9.07352480e-04	1.58976260e-05	4	false	smoothSolver	3.99312120e-05	1.69100750e-06	4	true	smoothSolver	1.26866950e-05	5.46773720e-07	4	true	GAMG	1.08579030e-02	8.51969120e-04	1	true
919             	smoothSolver	6.26402900e-04	1.16346370e-05	4	9.57383400e-04	1.80615320e-05	4	false	smoothSolver	4.01110170e-05	1.68741580e-06	4	true	smoothSolver	1.26958670e-05	5.33441170e-07	4	true	GAMG	1.04391640e-02	8.09737550e-04	1	true
920             	smoothSolver	5.91684400e-04	1.11829540e-05	4	9.17539490e-04	1.67610620e-05	4	false	smoothSolver	4.00590700e-05	1.69992290e-06	4	true	smoothSolver	1.27373770e-05	5.41644100e-07	4	true	GAMG	1.03825840e-02	8.08289450e-04	1	true
921             	smoothSolver	6.03125030e-04	1.13980670e-05	4	9.46883010e-04	1.76503230e-05	4	false	smoothSolver	4.02700070e-05	1.69389600e-06	4	true	smoothSolver	1.25363360e-05	5.53648560e-07	4	true	GAMG	1.10110140e-02	8.93889770e-04	1	true
922             	smoothSolver	5.91538390e-04	1.10281160e-05	4	9.23154110e-04	1.72038080e-05	4	false	smoothSolver	3.98111090e-05	1.68448830e-06	4	true	smoothSolver	1.26884250e-05	5.45517020e-07	4	true	GAMG	1.10162240e-02	9.01705350e-04	1	true
923             	smoothSolver	5.85551870e-04	1.11442210e-05	4	9.14406100e-04	1.72648320e-05	4	false	smoothSolver	3.99155760e-05	1.67936470e-06	4	true	smoothSolver	1.24738240e-05	5.46824630e-07	4	true	GAMG	1.10596390e-02	8.77582300e-04	1	true
924             	smoothSolver	5.77818180e-04	1.11915760e-05	4	9.33851220e-04	1.73855630e-05	4	false	smoothSolver	3.93618100e-05	1.67967970e-06	4	true	smoothSolver	1.22141160e-05	5.30716010e-07	4	true	GAMG	1.04049880e-02	8.28715280e-04	1	true
925             	smoothSolver	5.99181330e-04	1.10605190e-05	4	9.61408540e-04	1.85368840e-05	4	false	smoothSolver	3.95573680e-05	1.68015280e-06	4	true	smoothSolver	1.29304110e-05	5.56599290e-07	4	true	GAMG	1.07159830e-02	8.31790950e-04	1	true
926             	smoothSolver	5.89430540e-04	1.12083070e-05	4	9.16071980e-04	1.92031660e-05	4	false	smoothSolver	3.90500190e-05	1.65958990e-06	4	true	smoothSolver	1.22815540e-05	5.42407830e-07	4	true	GAMG	1.10610640e-02	8.75530230e-04	1	true
927             	smoothSolver	5.89753000e-04	1.10264960e-05	4	9.14604500e-04	1.74681440e-05	4	false	smoothSolver	3.88615390e-05	1.62973250e-06	4	true	smoothSolver	1.28764300e-05	5.51192840e-07	4	true	GAMG	1.15155780e-02	9.10162580e-04	1	true
