# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
863             	smoothSolver	4.16506520e-04	3.83310110e-05	2	7.42167830e-04	1.26763790e-05	4	false	smoothSolver	2.67740330e-04	8.82879920e-06	4	true	smoothSolver	2.85142950e-05	1.19600820e-06	4	true	GAMG	1.13914010e-02	8.44338200e-04	1	true
864             	smoothSolver	4.03728590e-04	3.77289030e-05	2	6.89663980e-04	1.19724240e-05	4	false	smoothSolver	2.66524040e-04	8.78005090e-06	4	true	smoothSolver	2.88213000e-05	1.18060500e-06	4	true	GAMG	1.21654600e-02	9.16326630e-04	1	true
865             	smoothSolver	4.09182270e-04	3.67916890e-05	2	7.01173770e-04	6.65457790e-05	2	false	smoothSolver	2.65113890e-04	8.74384750e-06	4	true	smoothSolver	2.78146360e-05	1.16357600e-06	4	true	GAMG	1.21607480e-02	9.09436940e-04	1	true
866             	smoothSolver	4.04560860e-04	3.75003060e-05	2	6.92980000e-04	6.91894980e-05	2	false	smoothSolver	2.64253590e-04	8.69427440e-06	4	true	smoothSolver	2.85063940e-05	1.16807830e-06	4	true	GAMG	1.17874760e-02	8.94244650e-04	1	true
867             	smoothSolver	4.11057600e-04	3.71518470e-05	2	6.94735440e-04	6.60180840e-05	2	false	smoothSolver	2.62741030e-04	8.64763670e-06	4	true	smoothSolver	2.81117970e-05	1.14226520e-06	4	true	GAMG	1.16995950e-02	8.57883500e-04	1	true
868             	smoothSolver	4.04238230e-04	3.72065760e-05	2	7.03282880e-04	6.99441300e-05	2	false	smoothSolver	2.61691400e-04	8.63514480e-06	4	true	smoothSolver	2.76967470e-05	1.13449840e-06	4	true	GAMG	1.17120160e-02	8.69861560e-04	1	true
869             	smoothSolver	4.13526220e-04	3.73659900e-05	2	7.16632280e-04	6.90363230e-05	2	false	smoothSolver	2.60259860e-04	8.59501970e-06	4	true	smoothSolver	2.80600590e-05	1.14611160e-06	4	true	GAMG	1.13526100e-02	8.65986130e-04	1	true
870             	smoothSolver	4.03942750e-04	3.85101230e-05	2	7.04291700e-04	1.34195740e-05	4	false	smoothSolver	2.59572610e-04	8.60218840e-06	4	true	smoothSolver	2.83348900e-05	1.21285840e-06	4	true	GAMG	1.21887340e-02	9.61714460e-04	1	true
871             	smoothSolver	4.07069890e-04	3.67437880e-05	2	7.05735130e-04	1.25636790e-05	4	false	smoothSolver	2.58798230e-04	8.55056360e-06	4	true	smoothSolver	2.76070750e-05	1.12443380e-06	4	true	GAMG	1.14614520e-02	9.42361650e-04	1	true
872             	smoothSolver	3.98444640e-04	3.70618760e-05	2	6.90656120e-04	1.19433670e-05	4	false	smoothSolver	2.57945830e-04	8.52101170e-06	4	true	smoothSolver	2.77254430e-05	1.12313490e-06	4	true	GAMG	1.16183650e-02	9.02330620e-04	1	true
873             	smoothSolver	4.10195380e-04	3.72054650e-05	2	7.13159640e-04	1.28614540e-05	4	false	smoothSolver	2.57580750e-04	8.50126250e-06	4	true	smoothSolver	2.92935820e-05	1.17566640e-06	4	true	GAMG	1.12501820e-02	8.63177690e-04	1	true
874             	smoothSolver	4.03245330e-04	3.78825360e-05	2	6.71983000e-04	6.65200840e-05	2	false	smoothSolver	2.56075780e-04	8.48640170e-06	4	true	smoothSolver	2.83854140e-05	1.17873100e-06	4	true	GAMG	1.16342270e-02	8.89063340e-04	1	true
875             	smoothSolver	4.14224410e-04	3.77455930e-05	2	7.03854290e-04	6.60804970e-05	2	false	smoothSolver	2.55115300e-04	8.43218270e-06	4	true	smoothSolver	2.85358140e-05	1.13825750e-06	4	true	GAMG	1.13443470e-02	8.31992940e-04	1	true
876             	smoothSolver	4.05409190e-04	3.79028460e-05	2	6.96525170e-04	1.20588660e-05	4	false	smoothSolver	2.54294720e-04	8.48881840e-06	4	true	smoothSolver	2.83802550e-05	1.21112280e-06	4	true	GAMG	1.18227730e-02	9.09302240e-04	1	true
877             	smoothSolver	4.12968380e-04	3.74842800e-05	2	7.02573670e-04	6.60042060e-05	2	false	smoothSolver	2.53356910e-04	8.41276340e-06	4	true	smoothSolver	2.88945230e-05	1.16200620e-06	4	true	GAMG	1.09538110e-02	8.32576840e-04	1	true
878             	smoothSolver	4.02108770e-04	3.78708990e-05	2	6.80098940e-04	6.78627640e-05	2	false	smoothSolver	2.51615920e-04	8.37999960e-06	4	true	smoothSolver	2.90415700e-05	1.24074090e-06	4	true	GAMG	1.11019180e-02	8.38074810e-04	1	true
879             	smoothSolver	4.08499710e-04	3.67121340e-05	2	6.92632400e-04	6.34696680e-05	2	false	smoothSolver	2.50353830e-04	8.33497190e-06	4	true	smoothSolver	2.81690390e-05	1.18167140e-06	4	true	GAMG	1.07403190e-02	8.30279580e-04	1	true
880             	smoothSolver	3.96631110e-04	3.69164310e-05	2	6.75073170e-04	1.19903190e-05	4	false	smoothSolver	2.48809280e-04	8.31001850e-06	4	true	smoothSolver	2.75724490e-05	1.17017150e-06	4	true	GAMG	1.11078210e-02	8.24717270e-04	1	true
881             	smoothSolver	4.07390430e-04	3.66357270e-05	2	7.11370940e-04	6.69896780e-05	2	false	smoothSolver	2.48570040e-04	8.25436140e-06	4	true	smoothSolver	2.78876890e-05	1.17436320e-06	4	true	GAMG	1.18359990e-02	8.52246980e-04	1	true
882             	smoothSolver	4.03104550e-04	3.70232420e-05	2	7.09581710e-04	6.83716790e-05	2	false	smoothSolver	2.47629400e-04	8.23323270e-06	4	true	smoothSolver	2.79712480e-05	1.16163350e-06	4	true	GAMG	1.19901980e-02	8.96564440e-04	1	true
883             	smoothSolver	4.09398150e-04	3.68803780e-05	2	7.10930830e-04	6.99475160e-05	2	false	smoothSolver	2.46836160e-04	8.20072610e-06	4	true	smoothSolver	2.79974870e-05	1.16775110e-06	4	true	GAMG	1.19758570e-02	8.73949250e-04	1	true
884             	smoothSolver	3.99744140e-04	3.70025550e-05	2	6.98246150e-04	6.89948930e-05	2	false	smoothSolver	2.45549950e-04	8.15086630e-06	4	true	smoothSolver	2.78438450e-05	1.14735020e-06	4	true	GAMG	1.18611150e-02	8.66357390e-04	1	true
885             	smoothSolver	4.09804730e-04	3.66784300e-05	2	7.11579120e-04	6.74222430e-05	2	false	smoothSolver	2.44027570e-04	8.12883510e-06	4	true	smoothSolver	2.74944870e-05	1.14863180e-06	4	true	GAMG	1.18025240e-02	8.80924830e-04	1	true
886             	smoothSolver	3.99050860e-04	3.72269810e-05	2	6.79499500e-04	1.17946720e-05	4	false	smoothSolver	2.42680010e-04	8.09698190e-06	4	true	smoothSolver	2.75660210e-05	1.15052710e-06	4	true	GAMG	1.20007350e-02	8.74558430e-04	1	true
887             	smoothSolver	4.04578780e-04	3.66249370e-05	2	6.96500440e-04	6.51446280e-05	2	false	smoothSolver	2.42171090e-04	8.08229570e-06	4	true	smoothSolver	2.83688240e-05	1.14256580e-06	4	true	GAMG	1.21146160e-02	8.77434080e-04	1	true
888             	smoothSolver	3.98178370e-04	3.73869870e-05	2	6.97234710e-04	6.91507570e-05	2	false	smoothSolver	2.41606270e-04	8.05979080e-06	4	true	smoothSolver	2.80775330e-05	1.15363850e-06	4	true	GAMG	1.19526780e-02	8.54874820e-04	1	true
889             	smoothSolver	4.04291920e-04	3.67401010e-05	2	7.22107780e-04	7.10697530e-05	2	false	smoothSolver	2.40480190e-04	8.03355610e-06	4	true	smoothSolver	2.84699490e-05	1.16381100e-06	4	true	GAMG	1.21010640e-02	9.43110370e-04	1	true
890             	smoothSolver	3.97835470e-04	3.72359380e-05	2	7.12057950e-04	1.26332390e-05	4	false	smoothSolver	2.39097100e-04	7.98852900e-06	4	true	smoothSolver	2.78516290e-05	1.14242120e-06	4	true	GAMG	1.24626300e-02	9.37054440e-04	1	true
891             	smoothSolver	4.05400710e-04	3.67029280e-05	2	7.22911610e-04	6.86825500e-05	2	false	smoothSolver	2.37959570e-04	7.95605160e-06	4	true	smoothSolver	2.72662150e-05	1.13141640e-06	4	true	GAMG	1.23372360e-02	9.28308480e-04	1	true
892             	smoothSolver	4.01533380e-04	3.76605780e-05	2	7.05557490e-04	6.92786430e-05	2	false	smoothSolver	2.37130510e-04	7.96969190e-06	4	true	smoothSolver	2.78818550e-05	1.20278250e-06	4	true	GAMG	1.23610350e-02	8.90681760e-04	1	true
893             	smoothSolver	4.07278140e-04	3.72300170e-05	2	6.93189460e-04	6.42569970e-05	2	false	smoothSolver	2.35999750e-04	7.91438890e-06	4	true	smoothSolver	2.75367870e-05	1.16560940e-06	4	true	GAMG	1.25236000e-02	9.18895070e-04	1	true
894             	smoothSolver	3.96693080e-04	3.73763970e-05	2	6.74177330e-04	1.19167110e-05	4	false	smoothSolver	2.34917530e-04	7.88104730e-06	4	true	smoothSolver	2.69878650e-05	1.15084530e-06	4	true	GAMG	1.24352110e-02	9.44829910e-04	1	true
895             	smoothSolver	4.03956160e-04	3.71653470e-05	2	7.13975670e-04	7.09453150e-05	2	false	smoothSolver	2.34614040e-04	7.86971350e-06	4	true	smoothSolver	2.76961020e-05	1.20384150e-06	4	true	GAMG	1.21064720e-02	8.88598530e-04	1	true
896             	smoothSolver	3.94883630e-04	3.70492610e-05	2	6.78337350e-04	1.15818840e-05	4	false	smoothSolver	2.33029780e-04	7.78850250e-06	4	true	smoothSolver	2.68885730e-05	1.12404380e-06	4	true	GAMG	1.22235040e-02	8.62039590e-04	1	true
897             	smoothSolver	4.04375730e-04	3.71320770e-05	2	6.94778670e-04	6.73879750e-05	2	false	smoothSolver	2.32394700e-04	7.76110590e-06	4	true	smoothSolver	2.79687880e-05	1.17253990e-06	4	true	GAMG	1.17723930e-02	8.45736990e-04	1	true
898             	smoothSolver	3.93636120e-04	3.65947630e-05	2	6.51278650e-04	1.09735480e-05	4	false	smoothSolver	2.32116250e-04	7.74148710e-06	4	true	smoothSolver	2.83031030e-05	1.17566890e-06	4	true	GAMG	1.17267270e-02	8.41633650e-04	1	true
899             	smoothSolver	3.98911100e-04	3.65517880e-05	2	6.86047660e-04	6.85513940e-05	2	false	smoothSolver	2.30831600e-04	7.68174400e-06	4	true	smoothSolver	2.70503710e-05	1.13721130e-06	4	true	GAMG	1.13229130e-02	8.15825330e-04	1	true
900             	smoothSolver	3.92820410e-04	3.66017290e-05	2	6.68490620e-04	6.66961510e-05	2	false	smoothSolver	2.30585630e-04	7.65176700e-06	4	true	smoothSolver	2.81071130e-05	1.14194770e-06	4	true	GAMG	1.16976820e-02	8.40326130e-04	1	true
901             	smoothSolver	3.95393680e-04	3.58141830e-05	2	6.82713720e-04	6.62323000e-05	2	false	smoothSolver	2.29285260e-04	7.61219530e-06	4	true	smoothSolver	2.72686370e-05	1.14308640e-06	4	true	GAMG	1.18785980e-02	8.92860680e-04	1	true
902             	smoothSolver	3.88304310e-04	3.56564530e-05	2	6.71059560e-04	1.14610510e-05	4	false	smoothSolver	2.28307040e-04	7.57181660e-06	4	true	smoothSolver	2.72320780e-05	1.15263520e-06	4	true	GAMG	1.17339770e-02	8.94645250e-04	1	true
903             	smoothSolver	3.97881520e-04	3.56833580e-05	2	6.91596170e-04	6.23462110e-05	2	false	smoothSolver	2.27066300e-04	7.51083460e-06	4	true	smoothSolver	2.72906580e-05	1.13383120e-06	4	true	GAMG	1.14560530e-02	7.85415770e-04	1	true
904             	smoothSolver	3.90304030e-04	3.62337110e-05	2	6.83384640e-04	6.73842450e-05	2	false	smoothSolver	2.26717870e-04	7.50077460e-06	4	true	smoothSolver	2.75888830e-05	1.17296820e-06	4	true	GAMG	1.15541010e-02	8.82810680e-04	1	true
905             	smoothSolver	3.96480070e-04	3.56093280e-05	2	6.95254520e-04	6.51039960e-05	2	false	smoothSolver	2.25239040e-04	7.42582670e-06	4	true	smoothSolver	2.69857000e-05	1.13883470e-06	4	true	GAMG	1.12685220e-02	8.67212810e-04	1	true
906             	smoothSolver	3.87560710e-04	3.57818060e-05	2	6.64829230e-04	6.52691520e-05	2	false	smoothSolver	2.23912730e-04	7.40322220e-06	4	true	smoothSolver	2.70146120e-05	1.16510370e-06	4	true	GAMG	1.05824030e-02	8.34555210e-04	1	true
907             	smoothSolver	3.94147420e-04	3.59313550e-05	2	6.72123900e-04	6.59299490e-05	2	false	smoothSolver	2.22979960e-04	7.41426030e-06	4	true	smoothSolver	2.72820420e-05	1.20400930e-06	4	true	GAMG	1.08775970e-02	7.92063340e-04	1	true
908             	smoothSolver	3.85300730e-04	3.59497910e-05	2	6.57918580e-04	6.18514610e-05	2	false	smoothSolver	2.21730120e-04	7.34575980e-06	4	true	smoothSolver	2.69483710e-05	1.15137140e-06	4	true	GAMG	1.10077310e-02	7.97384940e-04	1	true
909             	smoothSolver	3.90645010e-04	3.59850060e-05	2	6.61444740e-04	1.16407120e-05	4	false	smoothSolver	2.20948390e-04	7.33556960e-06	4	true	smoothSolver	2.72318130e-05	1.13822650e-06	4	true	GAMG	1.13863730e-02	8.27594090e-04	1	true
910             	smoothSolver	3.85156450e-04	3.57809290e-05	2	6.58852910e-04	6.41221030e-05	2	false	smoothSolver	2.19926640e-04	7.28390220e-06	4	true	smoothSolver	2.74907080e-05	1.11105900e-06	4	true	GAMG	1.11816410e-02	8.42053100e-04	1	true
911             	smoothSolver	3.90195570e-04	3.55295310e-05	2	6.77138610e-04	6.40132730e-05	2	false	smoothSolver	2.19085960e-04	7.23747690e-06	4	true	smoothSolver	2.74243550e-05	1.17808850e-06	4	true	GAMG	1.14017620e-02	8.57685330e-04	1	true
912             	smoothSolver	3.81528190e-04	3.63713370e-05	2	6.70503220e-04	1.21820480e-05	4	false	smoothSolver	2.18029010e-04	7.18764590e-06	4	true	smoothSolver	2.77342730e-05	1.12661730e-06	4	true	GAMG	1.08742780e-02	8.22876320e-04	1	true
913             	smoothSolver	3.87425960e-04	3.52629870e-05	2	6.64877410e-04	6.44498970e-05	2	false	smoothSolver	2.16227890e-04	7.11776910e-06	4	true	smoothSolver	2.68213280e-05	1.09040430e-06	4	true	GAMG	1.08602290e-02	7.89087290e-04	1	true
914             	smoothSolver	3.78495090e-04	3.61293160e-05	2	6.57822140e-04	1.25644200e-05	4	false	smoothSolver	2.15318120e-04	7.09141370e-06	4	true	smoothSolver	2.66088190e-05	1.11420770e-06	4	true	GAMG	1.08475660e-02	7.84051440e-04	1	true
915             	smoothSolver	3.84641880e-04	3.51171690e-05	2	6.83795680e-04	6.49744180e-05	2	false	smoothSolver	2.14903440e-04	7.08280490e-06	4	true	smoothSolver	2.75831500e-05	1.12682760e-06	4	true	GAMG	1.09702700e-02	7.94094210e-04	1	true
916             	smoothSolver	3.73538610e-04	3.56440410e-05	2	6.60398910e-04	1.22934340e-05	4	false	smoothSolver	2.13603470e-04	7.07408680e-06	4	true	smoothSolver	2.74780960e-05	1.16018290e-06	4	true	GAMG	1.14768960e-02	8.32256100e-04	1	true
917             	smoothSolver	3.83475040e-04	3.51596220e-05	2	6.77436140e-04	6.48192250e-05	2	false	smoothSolver	2.12613010e-04	7.01094770e-06	4	true	smoothSolver	2.75676110e-05	1.11060020e-06	4	true	GAMG	1.15092260e-02	8.44135430e-04	1	true
918             	smoothSolver	3.77171160e-04	3.53596610e-05	2	6.77283000e-04	6.55986700e-05	2	false	smoothSolver	2.11872810e-04	6.98944090e-06	4	true	smoothSolver	2.81260490e-05	1.13791060e-06	4	true	GAMG	1.10050590e-02	8.44680520e-04	1	true
919             	smoothSolver	3.81556300e-04	3.46812210e-05	2	6.58240830e-04	6.37019350e-05	2	false	smoothSolver	2.09882170e-04	6.91458660e-06	4	true	smoothSolver	2.62537610e-05	1.05954420e-06	4	true	GAMG	1.12371300e-02	8.67815050e-04	1	true
920             	smoothSolver	3.72600470e-04	3.55941360e-05	2	6.49310920e-04	1.10620640e-05	4	false	smoothSolver	2.09202790e-04	6.87171590e-06	4	true	smoothSolver	2.65567430e-05	1.08071050e-06	4	true	GAMG	1.13441620e-02	8.51179970e-04	1	true
921             	smoothSolver	3.80131540e-04	3.46262160e-05	2	6.69256090e-04	6.41315660e-05	2	false	smoothSolver	2.08170410e-04	6.82949550e-06	4	true	smoothSolver	2.70961720e-05	1.10288490e-06	4	true	GAMG	1.12793100e-02	8.20746790e-04	1	true
922             	smoothSolver	3.69530260e-04	3.50791660e-05	2	6.47369920e-04	1.11034500e-05	4	false	smoothSolver	2.07168970e-04	6.78706720e-06	4	true	smoothSolver	2.63655310e-05	1.08498620e-06	4	true	GAMG	1.12118330e-02	8.37312220e-04	1	true
923             	smoothSolver	3.76200260e-04	3.42398000e-05	2	6.55152320e-04	6.14895190e-05	2	false	smoothSolver	2.05842070e-04	6.75167190e-06	4	true	smoothSolver	2.63548610e-05	1.09531420e-06	4	true	GAMG	1.11505810e-02	7.68931190e-04	1	true
924             	smoothSolver	3.69586680e-04	3.44105220e-05	2	6.54177240e-04	6.34457350e-05	2	false	smoothSolver	2.05289640e-04	6.76656910e-06	4	true	smoothSolver	2.67624070e-05	1.13311590e-06	4	true	GAMG	1.12791630e-02	7.87410840e-04	1	true
925             	smoothSolver	3.80592230e-04	3.53024940e-05	2	6.72765110e-04	6.50190120e-05	2	false	smoothSolver	2.04428190e-04	6.72180970e-06	4	true	smoothSolver	2.74529900e-05	1.12131410e-06	4	true	GAMG	1.11119350e-02	7.63765250e-04	1	true
926             	smoothSolver	3.68078100e-04	3.46971840e-05	2	6.34779320e-04	6.26785090e-05	2	false	smoothSolver	2.03114810e-04	6.65900160e-06	4	true	smoothSolver	2.78890290e-05	1.11413890e-06	4	true	GAMG	1.15592630e-02	8.62377440e-04	1	true
927             	smoothSolver	3.75764270e-04	3.41592750e-05	2	6.55063000e-04	6.01824460e-05	2	false	smoothSolver	2.01934100e-04	6.62336390e-06	4	true	smoothSolver	2.65081950e-05	1.07523260e-06	4	true	GAMG	1.14019050e-02	7.78735270e-04	1	true
928             	smoothSolver	3.68009850e-04	3.39994680e-05	2	6.42649690e-04	6.41949990e-05	2	false	smoothSolver	2.01208560e-04	6.57559440e-06	4	true	smoothSolver	2.77589250e-05	1.05850300e-06	4	true	GAMG	1.13617680e-02	8.43277660e-04	1	true
929             	smoothSolver	3.78947840e-04	3.46823360e-05	2	7.02399850e-04	6.91430080e-05	2	false	smoothSolver	2.00860520e-04	6.55923730e-06	4	true	smoothSolver	2.64403190e-05	1.04734960e-06	4	true	GAMG	1.15782920e-02	8.55175210e-04	1	true
930             	smoothSolver	3.65983480e-04	3.51565620e-05	2	6.43385410e-04	1.14896460e-05	4	false	smoothSolver	1.98860060e-04	6.52248860e-06	4	true	smoothSolver	2.50334660e-05	9.74091850e-07	4	true	GAMG	1.14932400e-02	8.06318600e-04	1	true
931             	smoothSolver	3.73897510e-04	3.45617970e-05	2	6.62516040e-04	1.13360930e-05	4	false	smoothSolver	1.97439290e-04	6.46516180e-06	4	true	smoothSolver	2.49059610e-05	9.77653270e-07	4	true	GAMG	1.14501300e-02	8.77251760e-04	1	true
932             	smoothSolver	3.64357630e-04	3.48769540e-05	2	6.54419540e-04	1.16375910e-05	4	false	smoothSolver	1.95835560e-04	6.45217470e-06	4	true	smoothSolver	2.48084490e-05	1.01214300e-06	4	true	GAMG	1.11706160e-02	8.33297220e-04	1	true
933             	smoothSolver	3.71766270e-04	3.43555240e-05	2	6.89556930e-04	6.55359890e-05	2	false	smoothSolver	1.95669450e-04	6.47342090e-06	4	true	smoothSolver	2.53593710e-05	1.05926150e-06	4	true	GAMG	1.15305600e-02	8.73272220e-04	1	true
934             	smoothSolver	3.62116910e-04	3.46305520e-05	2	6.34850270e-04	1.10508750e-05	4	false	smoothSolver	1.94086150e-04	6.40810380e-06	4	true	smoothSolver	2.50873880e-05	1.06355080e-06	4	true	GAMG	1.14899110e-02	8.60771780e-04	1	true
935             	smoothSolver	3.73702210e-04	3.45841150e-05	2	6.75410860e-04	6.32862300e-05	2	false	smoothSolver	1.92796460e-04	6.34555430e-06	4	true	smoothSolver	2.49713800e-05	1.03354610e-06	4	true	GAMG	1.11332970e-02	8.21278630e-04	1	true
936             	smoothSolver	3.62616000e-04	3.42111130e-05	2	6.26038600e-04	1.07401770e-05	4	false	smoothSolver	1.91864480e-04	6.34073820e-06	4	true	smoothSolver	2.58302080e-05	1.09049620e-06	4	true	GAMG	1.15887930e-02	8.78933630e-04	1	true
937             	smoothSolver	3.66820410e-04	3.31664520e-05	2	6.38327540e-04	5.98676660e-05	2	false	smoothSolver	1.90441410e-04	6.32120590e-06	4	true	smoothSolver	2.50161710e-05	1.06801100e-06	4	true	GAMG	1.09439730e-02	8.18755210e-04	1	true
938             	smoothSolver	3.54859170e-04	3.33540860e-05	2	6.08680980e-04	1.04832910e-05	4	false	smoothSolver	1.89783040e-04	6.27983790e-06	4	true	smoothSolver	2.58266130e-05	1.08397540e-06	4	true	GAMG	1.12900180e-02	8.61491670e-04	1	true
939             	smoothSolver	3.62072210e-04	3.28982170e-05	2	6.39803100e-04	6.06201220e-05	2	false	smoothSolver	1.88670010e-04	6.24682090e-06	4	true	smoothSolver	2.43304170e-05	1.02939850e-06	4	true	GAMG	1.15104980e-02	8.60938760e-04	1	true
940             	smoothSolver	3.54844370e-04	3.36271500e-05	2	6.23633870e-04	1.09195640e-05	4	false	smoothSolver	1.87909310e-04	6.22771470e-06	4	true	smoothSolver	2.55247270e-05	1.05566440e-06	4	true	GAMG	1.14917910e-02	8.52120390e-04	1	true
941             	smoothSolver	3.66455690e-04	3.32300080e-05	2	6.60665490e-04	6.28830120e-05	2	false	smoothSolver	1.87171710e-04	6.21806660e-06	4	true	smoothSolver	2.48084250e-05	1.04368240e-06	4	true	GAMG	1.10606360e-02	7.92490140e-04	1	true
942             	smoothSolver	3.54798820e-04	3.36722460e-05	2	6.21023410e-04	1.10461390e-05	4	false	smoothSolver	1.85981660e-04	6.17189990e-06	4	true	smoothSolver	2.46832960e-05	9.84286440e-07	4	true	GAMG	1.13198950e-02	8.12810980e-04	1	true
943             	smoothSolver	3.59703520e-04	3.25714820e-05	2	6.41241190e-04	6.00295990e-05	2	false	smoothSolver	1.85037270e-04	6.15972060e-06	4	true	smoothSolver	2.45966380e-05	1.01392960e-06	4	true	GAMG	1.10590400e-02	7.87041630e-04	1	true
944             	smoothSolver	3.46708700e-04	3.23339770e-05	2	5.95049770e-04	1.08666480e-05	4	false	smoothSolver	1.84049690e-04	6.13987850e-06	4	true	smoothSolver	2.44540480e-05	9.90518880e-07	4	true	GAMG	1.13729750e-02	8.04734480e-04	1	true
945             	smoothSolver	3.54302430e-04	3.16976120e-05	2	6.20873950e-04	6.04226350e-05	2	false	smoothSolver	1.83550630e-04	6.13222410e-06	4	true	smoothSolver	2.50682590e-05	1.03072490e-06	4	true	GAMG	1.16182350e-02	7.84620870e-04	1	true
946             	smoothSolver	3.45449140e-04	3.21879620e-05	2	6.08746760e-04	6.02205510e-05	2	false	smoothSolver	1.82541310e-04	6.07031600e-06	4	true	smoothSolver	2.40970480e-05	9.60033410e-07	4	true	GAMG	1.15231610e-02	8.10315660e-04	1	true
947             	smoothSolver	3.52322230e-04	3.18218750e-05	2	6.10303860e-04	5.69735000e-05	2	false	smoothSolver	1.81311230e-04	6.03342880e-06	4	true	smoothSolver	2.42245570e-05	9.74801270e-07	4	true	GAMG	1.12922860e-02	7.88025390e-04	1	true
948             	smoothSolver	3.43375350e-04	3.31876240e-05	2	6.13611510e-04	1.14595930e-05	4	false	smoothSolver	1.81450460e-04	6.01876420e-06	4	true	smoothSolver	2.31964680e-05	9.40250640e-07	4	true	GAMG	1.16175720e-02	8.78022490e-04	1	true
949             	smoothSolver	3.52276060e-04	3.27324710e-05	2	6.53721320e-04	1.16245930e-05	4	false	smoothSolver	1.80426260e-04	5.98394190e-06	4	true	smoothSolver	2.39864530e-05	9.32474390e-07	4	true	GAMG	1.17357100e-02	8.84621290e-04	1	true
950             	smoothSolver	3.40353970e-04	3.28574490e-05	2	6.03264250e-04	1.09041020e-05	4	false	smoothSolver	1.79345260e-04	5.95189500e-06	4	true	smoothSolver	2.31129620e-05	9.22247820e-07	4	true	GAMG	1.17071410e-02	8.68752200e-04	1	true
951             	smoothSolver	3.48175620e-04	3.19165210e-05	2	6.26604590e-04	5.98446250e-05	2	false	smoothSolver	1.78204900e-04	5.90850880e-06	4	true	smoothSolver	2.33481390e-05	9.31512040e-07	4	true	GAMG	1.14015160e-02	7.97191710e-04	1	true
952             	smoothSolver	3.44360870e-04	3.30616600e-05	2	6.18084600e-04	6.07712830e-05	2	false	smoothSolver	1.78142290e-04	5.90473180e-06	4	true	smoothSolver	2.48336110e-05	9.85716070e-07	4	true	GAMG	1.17092840e-02	7.92464120e-04	1	true
953             	smoothSolver	3.44194510e-04	3.15547780e-05	2	6.02861230e-04	5.40629450e-05	2	false	smoothSolver	1.76682500e-04	5.85107240e-06	4	true	smoothSolver	2.40256130e-05	9.70723140e-07	4	true	GAMG	1.12850420e-02	8.27223760e-04	1	true
954             	smoothSolver	3.32642250e-04	3.16028210e-05	2	5.90386080e-04	1.06668990e-05	4	false	smoothSolver	1.75710790e-04	5.80589330e-06	4	true	smoothSolver	2.33263910e-05	9.53735720e-07	4	true	GAMG	1.13690630e-02	8.37069910e-04	1	true
955             	smoothSolver	3.38721800e-04	3.11150530e-05	2	6.05930680e-04	5.80508420e-05	2	false	smoothSolver	1.74876370e-04	5.77973010e-06	4	true	smoothSolver	2.30250880e-05	9.16429690e-07	4	true	GAMG	1.16330340e-02	8.50971910e-04	1	true
956             	smoothSolver	3.29306780e-04	3.19686030e-05	2	5.89063940e-04	1.09041080e-05	4	false	smoothSolver	1.74112250e-04	5.73491860e-06	4	true	smoothSolver	2.32822720e-05	9.21841190e-07	4	true	GAMG	1.16403320e-02	8.75103750e-04	1	true
957             	smoothSolver	3.37780260e-04	3.12336450e-05	2	6.30578740e-04	5.94802700e-05	2	false	smoothSolver	1.73350410e-04	5.69692740e-06	4	true	smoothSolver	2.22033700e-05	8.73462640e-07	4	true	GAMG	1.16442090e-02	7.65634920e-04	1	true
958             	smoothSolver	3.26804950e-04	3.17900320e-05	2	5.93596910e-04	1.05797990e-05	4	false	smoothSolver	1.73288570e-04	5.70546870e-06	4	true	smoothSolver	2.39375680e-05	9.59979110e-07	4	true	GAMG	1.19462690e-02	8.23428970e-04	1	true
959             	smoothSolver	3.33830320e-04	3.10810680e-05	2	6.08723690e-04	5.56404120e-05	2	false	smoothSolver	1.71772590e-04	5.66813010e-06	4	true	smoothSolver	2.26434930e-05	9.24676520e-07	4	true	GAMG	1.14711540e-02	7.50917220e-04	1	true
960             	smoothSolver	3.20665130e-04	3.07667490e-05	2	5.70399130e-04	9.79706140e-06	4	false	smoothSolver	1.71383660e-04	5.65062170e-06	4	true	smoothSolver	2.33290620e-05	9.33461740e-07	4	true	GAMG	1.15569000e-02	7.88641640e-04	1	true
961             	smoothSolver	3.28531350e-04	3.04839910e-05	2	5.86986150e-04	5.41584560e-05	2	false	smoothSolver	1.70672230e-04	5.61902850e-06	4	true	smoothSolver	2.33205540e-05	9.14794670e-07	4	true	GAMG	1.12304170e-02	7.72528960e-04	1	true
962             	smoothSolver	3.19806770e-04	3.05349940e-05	2	5.66159120e-04	5.39008610e-05	2	false	smoothSolver	1.69858330e-04	5.57842770e-06	4	true	smoothSolver	2.34221040e-05	9.29926980e-07	4	true	GAMG	1.15002960e-02	8.38847330e-04	1	true
963             	smoothSolver	3.28764510e-04	3.06310410e-05	2	5.93844550e-04	5.58563440e-05	2	false	smoothSolver	1.69410260e-04	5.56629900e-06	4	true	smoothSolver	2.34331570e-05	9.53974050e-07	4	true	GAMG	1.09635940e-02	7.98926930e-04	1	true
